,perplexity,n_iter,n_samples,n_features,n_classes,p_informative,avg_common_neighbors10,avg_common_neighbors40,std_ratios
2665,10,300,2500,40,1,100,17.868000000000002,13.929,0.1612155507084167
2666,10,500,2500,40,1,100,33.604,19.544,0.15458683942443843
2667,10,1000,2500,40,1,100,33.252,19.538,0.15258435643509943
2668,30,300,2500,40,1,100,16.156,14.078,0.1647736831033541
2669,30,500,2500,40,1,100,33.632,22.221000000000004,0.1566888961424536
2670,30,1000,2500,40,1,100,34.064,21.648999999999997,0.15894368415298546
2671,50,300,2500,40,1,100,31.5,22.938,0.15255276624880318
2672,50,500,2500,40,1,100,33.135999999999996,22.659,0.15889878718958172
2673,50,1000,2500,40,1,100,33.608,22.860999999999997,0.15584300462490747
2674,10,300,2500,50,1,50,14.852000000000002,9.978000000000002,0.14516993382042476
2675,10,500,2500,50,1,50,27.764,14.669000000000002,0.13401973812701165
2676,10,1000,2500,50,1,50,27.972,14.679999999999998,0.13384094901063653
2677,30,300,2500,50,1,50,26.951999999999998,16.602,0.12882178554102497
2678,30,500,2500,50,1,50,28.359999999999996,16.814999999999998,0.13411747462539114
2679,30,1000,2500,50,1,50,28.424,16.399,0.13467432292610423
2680,50,300,2500,50,1,50,10.86,5.4990000000000006,0.03233777415416604
2681,50,500,2500,50,1,50,10.74,5.632000000000001,0.024421978062523327
2682,50,1000,2500,50,1,50,10.72,5.538,0.020963677725541908
2683,10,300,2500,50,1,75,15.68,11.001000000000001,0.14349975628402709
2684,10,500,2500,50,1,75,29.884,15.911,0.13771236294231043
2685,10,1000,2500,50,1,75,29.500000000000004,15.882000000000001,0.14065620706796808
2686,30,300,2500,50,1,75,29.847999999999995,18.289,0.14151122747769437
2687,30,500,2500,50,1,75,30.36,18.397,0.14201874600200892
2688,30,1000,2500,50,1,75,30.355999999999998,18.057000000000002,0.14263416688714944
2689,50,300,2500,50,1,75,27.711999999999996,18.605,0.13348995030864008
2690,50,500,2500,50,1,75,29.176000000000002,18.811,0.13496556221610798
2691,50,1000,2500,50,1,75,29.975999999999996,18.614,0.1356935190418565
2692,10,300,2500,50,1,100,19.896,13.755,0.15509611911162405
2693,10,500,2500,50,1,100,31.467999999999996,17.853,0.13880428176807172
2694,10,1000,2500,50,1,100,31.379999999999995,17.517,0.14378357462395736
2695,30,300,2500,50,1,100,14.035999999999998,10.822000000000001,0.17127801591104588
2696,30,500,2500,50,1,100,31.44,19.988999999999997,0.14239816935043995
2697,30,1000,2500,50,1,100,32.188,19.398,0.14282035054589867
2698,50,300,2500,50,1,100,28.828,20.541999999999998,0.14388643685231967
2699,50,500,2500,50,1,100,31.3,20.596999999999998,0.14551308057341153
2700,50,1000,2500,50,1,100,31.887999999999998,20.883,0.1491799338387397
2701,10,300,5000,10,1,50,32.37,23.120500000000003,0.33791244234062684
2702,10,500,5000,10,1,50,44.914,28.199999999999996,0.34143162288780365
2703,10,1000,5000,10,1,50,44.844,28.2825,0.3461314777710487
2704,30,300,5000,10,1,50,17.564,15.5585,0.3331497938812653
2705,30,500,5000,10,1,50,44.174,30.4745,0.32994479005283145
2706,30,1000,5000,10,1,50,44.762,30.093999999999998,0.3456937793444428
2707,50,300,5000,10,1,50,16.344,14.641500000000002,0.33985832770677166
2708,50,500,5000,10,1,50,42.148,30.836000000000002,0.33060791968739794
2709,50,1000,5000,10,1,50,43.827999999999996,30.525999999999996,0.3408115757378724
2710,10,300,5000,10,1,75,33.652,25.4475,0.32377639415532594
2711,10,500,5000,10,1,75,45.224000000000004,30.1525,0.32233056168576224
2712,10,1000,5000,10,1,75,45.199999999999996,30.310000000000002,0.3277998204039251
2713,30,300,5000,10,1,75,18.456,17.209000000000003,0.3552276150567178
2714,30,500,5000,10,1,75,44.14399999999999,32.6355,0.3455285311482273
2715,30,1000,5000,10,1,75,44.74,32.189,0.34654262857139956
2716,50,300,5000,10,1,75,17.114,16.296499999999998,0.34935165484638253
2717,50,500,5000,10,1,75,42.196,33.0115,0.35700431198024346
2718,50,1000,5000,10,1,75,43.635999999999996,32.5705,0.36073672366365644
2719,10,300,5000,10,1,100,36.156,29.752999999999997,0.31697057117758015
2720,10,500,5000,10,1,100,47.831999999999994,34.198,0.32499251240090893
2721,10,1000,5000,10,1,100,47.67400000000001,34.1185,0.3364459502267618
2722,30,300,5000,10,1,100,23.628,23.6445,0.336968034351705
2723,30,500,5000,10,1,100,47.568,37.08,0.32686947814243966
2724,30,1000,5000,10,1,100,48.134,36.502,0.3380484852447979
2725,50,300,5000,10,1,100,19.858,21.337,0.39475882216763997
2726,50,500,5000,10,1,100,44.69800000000001,37.4705,0.35063751333032245
2727,50,1000,5000,10,1,100,46.784,37.0325,0.3641475928993632
2728,10,300,5000,20,1,50,18.156,11.99,0.26781310970890543
2729,10,500,5000,20,1,50,34.018,18.479499999999998,0.21947325601448867
2730,10,1000,5000,20,1,50,34.199999999999996,18.4205,0.2259747794235892
2731,30,300,5000,20,1,50,15.533999999999997,11.8005,0.2689930274500033
2732,30,500,5000,20,1,50,33.388,20.336,0.23455607876136988
2733,30,1000,5000,20,1,50,34.546,20.171999999999997,0.22605459451572438
2734,50,300,5000,20,1,50,28.802,20.067,0.23869125484529571
2735,50,500,5000,20,1,50,33.024,20.559500000000003,0.22153070201870237
2736,50,1000,5000,20,1,50,34.038000000000004,20.7235,0.24028544292325807
2737,10,300,5000,20,1,75,20.779999999999998,15.375,0.27477339448796806
2738,10,500,5000,20,1,75,36.544,21.4105,0.2273383314079152
2739,10,1000,5000,20,1,75,36.297999999999995,21.369,0.23065893922122857
2740,30,300,5000,20,1,75,17.146,14.863999999999999,0.28496730135399967
2741,30,500,5000,20,1,75,36.058,23.946,0.24396791967350653
2742,30,1000,5000,20,1,75,36.956,23.561,0.24849849535281157
2743,50,300,5000,20,1,75,16.838,14.783,0.2558365185031267
2744,50,500,5000,20,1,75,33.756,24.755,0.24144776652654024
2745,50,1000,5000,20,1,75,36.47,24.3065,0.23652562955803194
2746,10,300,5000,20,1,100,18.32,14.475999999999999,0.22902049500994978
2747,10,500,5000,20,1,100,37.746,23.1055,0.2279838944739585
2748,10,1000,5000,20,1,100,37.788,23.485,0.23355629793232213
2749,30,300,5000,20,1,100,15.751999999999999,13.429499999999999,0.2407096591393423
2750,30,500,5000,20,1,100,37.168,25.576,0.23911995608917924
2751,30,1000,5000,20,1,100,38.07,25.106499999999997,0.241235048568593
2752,50,300,5000,20,1,100,14.942,13.225000000000001,0.24271678201173133
2753,50,500,5000,20,1,100,35.059999999999995,25.9815,0.24845407136940517
2754,50,1000,5000,20,1,100,36.86,25.6085,0.24702833820194187
2755,10,300,5000,30,1,50,30.632000000000005,15.348999999999998,0.17757561520215773
2756,10,500,5000,30,1,50,30.779999999999998,15.584499999999998,0.18206086023284027
2757,10,1000,5000,30,1,50,30.602,15.487,0.18157348088431932
2758,30,300,5000,30,1,50,30.016,17.252499999999998,0.18061854715033268
2759,30,500,5000,30,1,50,30.866,17.115,0.1824695100161002
2760,30,1000,5000,30,1,50,30.897999999999996,16.9745,0.18362616460857675
2761,50,300,5000,30,1,50,26.973999999999997,17.299999999999997,0.18236513799853304
2762,50,500,5000,30,1,50,29.744000000000003,17.5235,0.18026571572556105
2763,50,1000,5000,30,1,50,30.575999999999997,17.468500000000002,0.18099129488931626
2764,10,300,5000,30,1,75,15.196000000000002,9.9925,0.188665059371144
2765,10,500,5000,30,1,75,31.869999999999997,16.9575,0.18428271055161793
2766,10,1000,5000,30,1,75,31.904,16.886499999999998,0.18519142282192272
2767,30,300,5000,30,1,75,29.264000000000003,18.6305,0.18439284686804464
2768,30,500,5000,30,1,75,32.029999999999994,18.637999999999998,0.18723586839801745
2769,30,1000,5000,30,1,75,32.186,18.684,0.19167348532569792
2770,50,300,5000,30,1,75,28.490000000000006,19.286,0.1875903448618112
2771,50,500,5000,30,1,75,31.218,19.5665,0.1863527838152166
2772,50,1000,5000,30,1,75,31.794,19.0695,0.1896776685061814
2773,10,300,5000,30,1,100,15.396,10.836500000000001,0.20819649280168287
2774,10,500,5000,30,1,100,34.096000000000004,19.241999999999997,0.1930531887749317
2775,10,1000,5000,30,1,100,34.111999999999995,19.043499999999998,0.1995295321556805
2776,30,300,5000,30,1,100,14.475999999999999,11.121,0.21347126271704922
2777,30,500,5000,30,1,100,33.398,21.2665,0.19823605340669903
2778,30,1000,5000,30,1,100,34.574,20.928,0.1992659806608789
2779,50,300,5000,30,1,100,14.545999999999998,11.49,0.19914629068722772
2780,50,500,5000,30,1,100,31.003999999999998,21.468500000000002,0.20015872187639708
2781,50,1000,5000,30,1,100,34.004,21.5635,0.19619637482668692
2782,10,300,5000,40,1,50,28.559999999999995,13.703499999999998,0.15200853439775525
2783,10,500,5000,40,1,50,28.992,13.743,0.15689326592552844
2784,10,1000,5000,40,1,50,28.849999999999998,13.6385,0.15475993019305326
2785,30,300,5000,40,1,50,26.504,15.092,0.15319110011657278
2786,30,500,5000,40,1,50,28.964000000000002,15.2535,0.15493269301013426
2787,30,1000,5000,40,1,50,28.998,15.1365,0.154847728258134
2788,50,300,5000,40,1,50,11.548,6.337000000000001,0.19261461584838144
2789,50,500,5000,40,1,50,22.768,14.915499999999998,0.15956819100007477
2790,50,1000,5000,40,1,50,28.188000000000002,15.527,0.15310711906892568
2791,10,300,5000,40,1,75,16.006,10.4515,0.20896386323417776
2792,10,500,5000,40,1,75,30.688,15.628999999999998,0.16431625575856335
2793,10,1000,5000,40,1,75,30.710000000000004,15.692999999999998,0.16934472105373652
2794,30,300,5000,40,1,75,28.37,17.500500000000002,0.17265570341429137
2795,30,500,5000,40,1,75,30.822,17.5385,0.1696997666206474
2796,30,1000,5000,40,1,75,31.179999999999996,17.361500000000003,0.17339807677187727
2797,50,300,5000,40,1,75,26.288,17.5705,0.17366771139119397
2798,50,500,5000,40,1,75,29.87,18.2165,0.17433111587040256
2799,50,1000,5000,40,1,75,30.552,17.965500000000002,0.17731507461538806
2800,10,300,5000,40,1,100,16.438,11.248499999999998,0.21407472139987482
2801,10,500,5000,40,1,100,32.432,17.729,0.16619143475413722
2802,10,1000,5000,40,1,100,32.37,17.894000000000002,0.17443186026726354
2803,30,300,5000,40,1,100,12.876000000000001,8.523,0.2611393084943761
2804,30,500,5000,40,1,100,31.623999999999995,20.1895,0.1842777286684592
2805,30,1000,5000,40,1,100,32.796,19.805,0.1876462219411157
2806,50,300,5000,40,1,100,12.903999999999998,9.543,0.2365708138421783
2807,50,500,5000,40,1,100,28.159999999999997,20.0955,0.19198330887218767
2808,50,1000,5000,40,1,100,32.252,20.568,0.19262434384819216
2809,10,300,5000,50,1,50,16.122,8.68,0.13935990990884004
2810,10,500,5000,50,1,50,27.572000000000003,12.410000000000002,0.1390769608725949
2811,10,1000,5000,50,1,50,27.808,12.668,0.1406285711273749
2812,30,300,5000,50,1,50,24.496000000000002,14.005,0.14325388599713892
2813,30,500,5000,50,1,50,27.608,14.225000000000001,0.14298189087284785
2814,30,1000,5000,50,1,50,27.983999999999998,14.104,0.14109009585496435
2815,50,300,5000,50,1,50,10.991999999999999,5.509500000000001,0.022730491499581278
2816,50,500,5000,50,1,50,21.183999999999997,13.543,0.13769885876335297
2817,50,1000,5000,50,1,50,26.817999999999998,14.533000000000001,0.14249419830442606
2818,10,300,5000,50,1,75,16.14,9.385499999999999,0.13438933454005852
2819,10,500,5000,50,1,75,28.846,14.215,0.13818982476880232
2820,10,1000,5000,50,1,75,28.652,14.058500000000002,0.1429672328996956
2821,30,300,5000,50,1,75,13.71,8.802499999999998,0.14539893340565052
2822,30,500,5000,50,1,75,27.786,15.9335,0.1486064946704133
2823,30,1000,5000,50,1,75,29.246,15.8265,0.15077014135908115
2824,50,300,5000,50,1,75,11.616,6.705,0.18218367661653373
2825,50,500,5000,50,1,75,23.944000000000003,15.725,0.150559943877223
2826,50,1000,5000,50,1,75,28.416000000000004,16.255,0.1410295191935359
2827,10,300,5000,50,1,100,13.459999999999999,8.163,0.15289316418806675
2828,10,500,5000,50,1,100,30.488,15.721000000000002,0.1424091834485668
2829,10,1000,5000,50,1,100,30.392000000000003,15.6225,0.14539515333349645
2830,30,300,5000,50,1,100,14.316,9.707,0.1447046018094372
2831,30,500,5000,50,1,100,29.592000000000002,17.575499999999998,0.14432983700217736
2832,30,1000,5000,50,1,100,30.616,17.2745,0.14777656196169223
2833,50,300,5000,50,1,100,12.946,8.913,0.1476119797580012
2834,50,500,5000,50,1,100,26.651999999999997,17.6015,0.15755381665356885
2835,50,1000,5000,50,1,100,30.522,18.085,0.15463892408985247
2836,10,300,100,10,1,50,48.0,59.650000000000006,0.22190435766128033
2837,10,500,100,10,1,50,52.800000000000004,60.824999999999996,0.25243810174358183
2838,10,1000,100,10,1,50,52.400000000000006,60.724999999999994,0.24528008633097353
2839,30,300,100,10,1,50,51.4,63.7,0.2100167469821276
2840,30,500,100,10,1,50,55.7,67.35,0.20002590886278954
2841,30,1000,100,10,1,50,55.49999999999999,67.325,0.2000413246115819
2842,50,300,100,10,1,50,47.0,72.32499999999999,0.17489727259676305
2843,50,500,100,10,1,50,47.5,73.05,0.18148824775284897
2844,50,1000,100,10,1,50,47.599999999999994,73.125,0.18138745825642638
2845,10,300,100,10,1,75,50.1,55.800000000000004,0.22253185432884207
2846,10,500,100,10,1,75,55.89999999999999,59.975,0.23821053309181878
2847,10,1000,100,10,1,75,56.50000000000001,59.95,0.24704186328781122
2848,30,300,100,10,1,75,54.400000000000006,60.85,0.22632707759233994
2849,30,500,100,10,1,75,57.49999999999999,63.575,0.20812142996814972
2850,30,1000,100,10,1,75,57.199999999999996,63.67499999999999,0.2083915044619122
2851,50,300,100,10,1,75,50.2,68.825,0.17296897115517185
2852,50,500,100,10,1,75,52.2,68.89999999999999,0.17810164113592167
2853,50,1000,100,10,1,75,52.0,68.89999999999999,0.1780845935124581
2854,10,300,100,10,1,100,64.1,67.825,0.2377621739569836
2855,10,500,100,10,1,100,66.3,70.725,0.2472148202936576
2856,10,1000,100,10,1,100,66.5,70.7,0.24519809142316254
2857,30,300,100,10,1,100,66.39999999999999,64.25,0.2567987535160841
2858,30,500,100,10,1,100,67.4,74.47500000000001,0.20730762372816805
2859,30,1000,100,10,1,100,67.69999999999999,74.45,0.2074777961793477
2860,50,300,100,10,1,100,66.2,73.775,0.21123286500171218
2861,50,500,100,10,1,100,67.0,74.725,0.20005940919473408
2862,50,1000,100,10,1,100,67.0,74.725,0.2008182117898331
2863,10,300,100,20,1,50,38.1,49.824999999999996,0.16199840923492725
2864,10,500,100,20,1,50,45.0,55.775,0.16720765571899057
2865,10,1000,100,20,1,50,48.8,57.05,0.15632151361107774
2866,30,300,100,20,1,50,47.5,61.7,0.15389633065792105
2867,30,500,100,20,1,50,50.4,61.525,0.1503960529722845
2868,30,1000,100,20,1,50,51.0,59.325,0.14481826408908505
2869,50,300,100,20,1,50,42.699999999999996,65.225,0.13399204681535823
2870,50,500,100,20,1,50,49.800000000000004,66.425,0.13392607163532258
2871,50,1000,100,20,1,50,49.7,66.375,0.13405935937550903
2872,10,300,100,20,1,75,42.9,52.05,0.16989124006379153
2873,10,500,100,20,1,75,48.0,55.400000000000006,0.17068796214517437
2874,10,1000,100,20,1,75,50.2,57.15,0.1781681408423178
2875,30,300,100,20,1,75,50.3,59.775,0.1514969777150584
2876,30,500,100,20,1,75,51.5,59.95,0.15500896973489442
2877,30,1000,100,20,1,75,52.2,60.54999999999999,0.1582325913671009
2878,50,300,100,20,1,75,48.5,66.07499999999999,0.13587426927301083
2879,50,500,100,20,1,75,50.3,67.05,0.14127279026035466
2880,50,1000,100,20,1,75,49.1,66.9,0.14330148280276997
2881,10,300,100,20,1,100,50.7,53.675,0.1585882347862534
2882,10,500,100,20,1,100,53.49999999999999,57.875,0.1853469912631912
2883,10,1000,100,20,1,100,54.29999999999999,57.599999999999994,0.18370683465402446
2884,30,300,100,20,1,100,46.699999999999996,57.824999999999996,0.16529827607025457
2885,30,500,100,20,1,100,56.10000000000001,62.525000000000006,0.15665745536423242
2886,30,1000,100,20,1,100,55.400000000000006,62.324999999999996,0.14870790994702865
2887,50,300,100,20,1,100,47.699999999999996,66.7,0.14839173514733478
2888,50,500,100,20,1,100,54.699999999999996,66.625,0.14616662054510418
2889,50,1000,100,20,1,100,53.099999999999994,65.925,0.14130718468936737
2890,10,300,100,30,1,50,37.5,52.05,0.12799461448171026
2891,10,500,100,30,1,50,45.099999999999994,55.82499999999999,0.12183278313953176
2892,10,1000,100,30,1,50,45.800000000000004,55.325,0.13039992574801162
2893,30,300,100,30,1,50,44.699999999999996,54.0,0.11319092643400644
2894,30,500,100,30,1,50,49.5,59.400000000000006,0.11568506703517747
2895,30,1000,100,30,1,50,49.9,58.25,0.12757048312523023
2896,50,300,100,30,1,50,42.300000000000004,59.72500000000001,0.11031520606389299
2897,50,500,100,30,1,50,42.400000000000006,64.25,0.10919980478274421
2898,50,1000,100,30,1,50,43.8,63.74999999999999,0.11359124243652839
2899,10,300,100,30,1,75,41.8,51.275000000000006,0.13602767673603186
2900,10,500,100,30,1,75,44.800000000000004,54.29999999999999,0.12506168095107703
2901,10,1000,100,30,1,75,45.599999999999994,54.574999999999996,0.13339735138222025
2902,30,300,100,30,1,75,46.2,58.425000000000004,0.11384870269741154
2903,30,500,100,30,1,75,49.400000000000006,59.45,0.12055585054483711
2904,30,1000,100,30,1,75,48.2,58.675,0.11980480351704759
2905,50,300,100,30,1,75,40.5,62.224999999999994,0.10681371443849093
2906,50,500,100,30,1,75,43.7,63.075,0.10684372728159994
2907,50,1000,100,30,1,75,44.00000000000001,63.6,0.10984500609853085
2908,10,300,100,30,1,100,40.599999999999994,51.550000000000004,0.12406246719890322
2909,10,500,100,30,1,100,50.5,57.99999999999999,0.14992349732768495
2910,10,1000,100,30,1,100,48.3,58.825,0.130147064093272
2911,30,300,100,30,1,100,45.7,55.55,0.12310511060367658
2912,30,500,100,30,1,100,52.400000000000006,63.725,0.11868796229030264
2913,30,1000,100,30,1,100,51.9,62.375,0.12008332186204786
2914,50,300,100,30,1,100,44.699999999999996,62.55,0.11736712613858155
2915,50,500,100,30,1,100,48.6,66.175,0.11153832330834902
2916,50,1000,100,30,1,100,47.0,65.45,0.11491047508147913
2917,10,300,100,40,1,50,33.5,48.150000000000006,0.11480063170000213
2918,10,500,100,40,1,50,40.5,50.925,0.10788249250829274
2919,10,1000,100,40,1,50,43.0,52.725,0.1121934920204306
2920,30,300,100,40,1,50,41.8,55.199999999999996,0.1062533127414643
2921,30,500,100,40,1,50,42.9,59.475,0.10746335822453187
2922,30,1000,100,40,1,50,43.3,60.9,0.10622926816898368
2923,50,300,100,40,1,50,36.5,58.224999999999994,0.09979362787907939
2924,50,500,100,40,1,50,39.7,64.7,0.09958497714260324
2925,50,1000,100,40,1,50,40.0,63.9,0.10372333480673633
2926,10,300,100,40,1,75,37.1,51.849999999999994,0.10796326560116366
2927,10,500,100,40,1,75,42.5,54.699999999999996,0.12200969991395133
2928,10,1000,100,40,1,75,45.49999999999999,55.400000000000006,0.11619550293158694
2929,30,300,100,40,1,75,42.9,55.625,0.1039947258165419
2930,30,500,100,40,1,75,49.00000000000001,59.62500000000001,0.10678162065337123
2931,30,1000,100,40,1,75,47.699999999999996,60.475,0.10617574053798783
2932,50,300,100,40,1,75,40.300000000000004,62.5,0.10588809243486767
2933,50,500,100,40,1,75,44.5,64.25,0.10378177361185063
2934,50,1000,100,40,1,75,44.400000000000006,64.0,0.10282814089881163
2935,10,300,100,40,1,100,40.599999999999994,52.77499999999999,0.10783227335364771
2936,10,500,100,40,1,100,47.400000000000006,55.99999999999999,0.12308234952852821
2937,10,1000,100,40,1,100,48.3,56.62499999999999,0.13316005422708727
2938,30,300,100,40,1,100,46.4,57.800000000000004,0.10267041611533878
2939,30,500,100,40,1,100,50.1,59.349999999999994,0.1120565934444616
2940,30,1000,100,40,1,100,51.5,58.224999999999994,0.11263001122710327
2941,50,300,100,40,1,100,46.3,62.1,0.10153027109309537
2942,50,500,100,40,1,100,49.1,64.17500000000001,0.10637762067624662
2943,50,1000,100,40,1,100,48.3,64.975,0.10629695954266906
2944,10,300,100,50,1,50,36.0,52.0,0.09768533804238173
2945,10,500,100,50,1,50,39.900000000000006,53.7,0.10058427867800734
2946,10,1000,100,50,1,50,39.800000000000004,54.325,0.10167889362853204
2947,30,300,100,50,1,50,34.4,53.949999999999996,0.08978642949920619
2948,30,500,100,50,1,50,43.60000000000001,61.675000000000004,0.09934991870040571
2949,30,1000,100,50,1,50,42.9,60.925000000000004,0.09103062253190627
2950,50,300,100,50,1,50,36.8,57.175,0.09834015531079426
2951,50,500,100,50,1,50,41.8,62.9,0.09172683374496239
2952,50,1000,100,50,1,50,42.300000000000004,63.67499999999999,0.09081835437961522
2953,10,300,100,50,1,75,38.1,50.8,0.1007659121526293
2954,10,500,100,50,1,75,43.3,53.775000000000006,0.10578189151146764
2955,10,1000,100,50,1,75,43.89999999999999,53.05,0.1037013688099344
2956,30,300,100,50,1,75,38.5,55.025,0.0963756899068665
2957,30,500,100,50,1,75,43.49999999999999,59.325,0.09561337451056397
2958,30,1000,100,50,1,75,43.4,61.975,0.0947077322313619
2959,50,300,100,50,1,75,36.6,59.675,0.08901186014628218
2960,50,500,100,50,1,75,40.800000000000004,62.775000000000006,0.08909774054284078
2961,50,1000,100,50,1,75,39.4,64.95,0.0850664799929157
2962,10,300,100,50,1,100,40.099999999999994,52.35000000000001,0.10797279610782591
2963,10,500,100,50,1,100,45.9,53.849999999999994,0.11460330617958227
2964,10,1000,100,50,1,100,44.800000000000004,54.699999999999996,0.10495002358732172
2965,30,300,100,50,1,100,44.2,55.45,0.09470415208956566
2966,30,500,100,50,1,100,47.199999999999996,59.175,0.09817194066676552
2967,30,1000,100,50,1,100,46.8,58.975,0.09345406590456336
2968,50,300,100,50,1,100,39.6,60.6,0.08800640449935254
2969,50,500,100,50,1,100,42.1,63.475,0.09387297847055782
2970,50,1000,100,50,1,100,46.699999999999996,62.425,0.08892576837697429
2971,10,300,250,10,1,50,51.239999999999995,42.88,0.2611613747971359
2972,10,500,250,10,1,50,50.480000000000004,42.94,0.2780283212908773
2973,10,1000,250,10,1,50,50.4,44.02,0.27791994320893887
2974,30,300,250,10,1,50,50.32,49.33,0.24951947387162607
2975,30,500,250,10,1,50,51.68000000000001,48.760000000000005,0.24816019320000673
2976,30,1000,250,10,1,50,51.959999999999994,48.699999999999996,0.2499468969746092
2977,50,300,250,10,1,50,48.040000000000006,49.42,0.2291232164100387
2978,50,500,250,10,1,50,49.36,49.5,0.24274270687638513
2979,50,1000,250,10,1,50,50.2,49.7,0.23838087277548414
2980,10,300,250,10,1,75,52.88,51.23,0.23660751705283145
2981,10,500,250,10,1,75,53.839999999999996,52.18000000000001,0.2557574374651461
2982,10,1000,250,10,1,75,53.36000000000001,52.580000000000005,0.2644191951193341
2983,30,300,250,10,1,75,52.96000000000001,55.35,0.22980587653029738
2984,30,500,250,10,1,75,55.16,56.05,0.24381499475420815
2985,30,1000,250,10,1,75,54.92,55.599999999999994,0.2431006597210411
2986,50,300,250,10,1,75,52.44,57.04,0.2251410517863393
2987,50,500,250,10,1,75,53.12,57.37,0.22499623614811276
2988,50,1000,250,10,1,75,53.12,57.46,0.22501847864409713
2989,10,300,250,10,1,100,54.36,52.26,0.2935026419957464
2990,10,500,250,10,1,100,55.16,52.71,0.28841282204903623
2991,10,1000,250,10,1,100,55.04,52.71,0.28868966500551063
2992,30,300,250,10,1,100,55.24,58.78,0.24669418596258783
2993,30,500,250,10,1,100,56.39999999999999,59.260000000000005,0.2643431080498599
2994,30,1000,250,10,1,100,56.31999999999999,59.18,0.26464301006476226
2995,50,300,250,10,1,100,54.04,60.97,0.23006851902189554
2996,50,500,250,10,1,100,54.6,62.24000000000001,0.24976025846426197
2997,50,1000,250,10,1,100,54.56000000000001,62.11,0.24861401229419366
2998,10,300,250,20,1,50,39.76,36.96,0.17359893306828522
2999,10,500,250,20,1,50,41.52,39.519999999999996,0.18023386881688983
3000,10,1000,250,20,1,50,41.16,40.12,0.187362922913749
3001,30,300,250,20,1,50,40.0,42.67,0.16574235762744088
3002,30,500,250,20,1,50,42.519999999999996,44.93000000000001,0.17158156837226005
3003,30,1000,250,20,1,50,42.6,43.99,0.17523979381464946
3004,50,300,250,20,1,50,39.96,44.05,0.16167759981745145
3005,50,500,250,20,1,50,40.96,46.959999999999994,0.1603553148983191
3006,50,1000,250,20,1,50,41.04,46.57,0.16765063742962785
3007,10,300,250,20,1,75,40.76,36.65,0.18321426628483015
3008,10,500,250,20,1,75,42.08,38.79,0.17504644691085663
3009,10,1000,250,20,1,75,44.480000000000004,38.53,0.18389139704467236
3010,30,300,250,20,1,75,43.28,42.489999999999995,0.1664904372138289
3011,30,500,250,20,1,75,43.879999999999995,42.13,0.1694165372090471
3012,30,1000,250,20,1,75,45.16,43.63,0.17246169230436503
3013,50,300,250,20,1,75,41.31999999999999,44.29,0.1603405549709842
3014,50,500,250,20,1,75,44.400000000000006,44.73,0.15840224596294714
3015,50,1000,250,20,1,75,42.96,45.51,0.16552117510014186
3016,10,300,250,20,1,100,42.800000000000004,36.49,0.18609520601861101
3017,10,500,250,20,1,100,44.080000000000005,40.190000000000005,0.19644905656581985
3018,10,1000,250,20,1,100,45.96,40.300000000000004,0.1972777654937924
3019,30,300,250,20,1,100,44.92,44.71,0.17305424444397105
3020,30,500,250,20,1,100,47.64000000000001,46.08,0.16961650025617325
3021,30,1000,250,20,1,100,46.959999999999994,44.39,0.1779391349748606
3022,50,300,250,20,1,100,44.6,45.14,0.16004581165483722
3023,50,500,250,20,1,100,46.760000000000005,46.19,0.15941077498519346
3024,50,1000,250,20,1,100,44.88,47.5,0.16768794576972837
3025,10,300,250,30,1,50,39.04,36.07,0.13837148454698864
3026,10,500,250,30,1,50,39.879999999999995,37.1,0.14928647279195717
3027,10,1000,250,30,1,50,40.0,38.15,0.14124777343513356
3028,30,300,250,30,1,50,39.68,41.769999999999996,0.13726984136434706
3029,30,500,250,30,1,50,41.6,39.900000000000006,0.13097584205254348
3030,30,1000,250,30,1,50,41.24,41.95,0.13630887877016623
3031,50,300,250,30,1,50,38.76,42.02,0.12666298362582726
3032,50,500,250,30,1,50,41.120000000000005,42.449999999999996,0.1378445671497326
3033,50,1000,250,30,1,50,40.279999999999994,43.33,0.1373728731856876
3034,10,300,250,30,1,75,38.08,34.7,0.13852935174290643
3035,10,500,250,30,1,75,40.599999999999994,35.56,0.13817221141053776
3036,10,1000,250,30,1,75,40.0,37.41,0.14324917233217488
3037,30,300,250,30,1,75,40.519999999999996,39.69,0.13269895018224503
3038,30,500,250,30,1,75,42.279999999999994,40.66,0.1374864055531546
3039,30,1000,250,30,1,75,42.6,40.839999999999996,0.1392801496128994
3040,50,300,250,30,1,75,40.64,42.370000000000005,0.12779880008886013
3041,50,500,250,30,1,75,41.760000000000005,41.86,0.13326013716599316
3042,50,1000,250,30,1,75,42.919999999999995,42.370000000000005,0.13315187444056636
3043,10,300,250,30,1,100,38.36,34.0,0.14064951368141426
3044,10,500,250,30,1,100,41.8,36.57,0.14674717653158384
3045,10,1000,250,30,1,100,42.400000000000006,35.809999999999995,0.14375460369121215
3046,30,300,250,30,1,100,40.239999999999995,37.89,0.13620267121741247
3047,30,500,250,30,1,100,42.36,40.66,0.14423550505021704
3048,30,1000,250,30,1,100,44.32000000000001,41.36,0.14402299090376108
3049,50,300,250,30,1,100,40.76,40.67,0.1350206524301053
3050,50,500,250,30,1,100,41.16,41.4,0.13634888863786446
3051,50,1000,250,30,1,100,43.60000000000001,43.03,0.13301308248104607
3052,10,300,250,40,1,50,36.64,34.53,0.12428286066672252
3053,10,500,250,40,1,50,36.8,34.63,0.12609554703863132
