,perplexity,n_iter,n_samples,n_features,n_classes,p_informative,avg_common_neighbors10,avg_common_neighbors40,std_ratios
2060,50,500,250,20,1,50,80.52,84.93,0.01787908717306779
2061,50,1000,250,20,1,50,80.92,84.89999999999999,0.02190144035569203
2062,10,300,250,20,1,75,95.83999999999999,97.24999999999999,0.0032559547496939273
2063,10,500,250,20,1,75,95.67999999999999,98.87,0.0027996365870054853
2064,10,1000,250,20,1,75,95.72,97.87000000000002,0.002514534391841863
2065,30,300,250,20,1,75,90.23999999999998,77.46000000000001,0.005976251899132779
2066,30,500,250,20,1,75,83.52000000000001,87.33999999999999,0.015184828050918421
2067,30,1000,250,20,1,75,83.96000000000001,88.57,0.013912987828931434
2068,50,300,250,20,1,75,77.92,85.64999999999999,0.02111293013457815
2069,50,500,250,20,1,75,80.96,84.08,0.02041346795584486
2070,50,1000,250,20,1,75,81.92,85.50999999999999,0.014822311656849385
2071,10,300,250,20,1,100,93.91999999999999,86.63000000000001,0.0053604926838860855
2072,10,500,250,20,1,100,94.92,96.94,0.0027557059847105594
2073,10,1000,250,20,1,100,94.96,98.75,0.0022895839073227998
2074,30,300,250,20,1,100,89.2,75.42999999999999,0.00622591152919403
2075,30,500,250,20,1,100,84.00000000000001,88.82999999999998,0.015387898865535729
2076,30,1000,250,20,1,100,84.55999999999999,91.08000000000001,0.009657371119034414
2077,50,300,250,20,1,100,76.64,81.19999999999999,0.016773720728576046
2078,50,500,250,20,1,100,80.24,85.34,0.01566247616382807
2079,50,1000,250,20,1,100,81.28,85.69000000000001,0.014308608603514978
2080,10,300,250,30,1,50,95.55999999999999,91.79,0.003771978235664526
2081,10,500,250,30,1,50,95.0,92.77,0.003631060283967865
2082,10,1000,250,30,1,50,95.24,92.92999999999999,0.0032104868029474366
2083,30,300,250,30,1,50,79.84,73.04,0.007377044300421626
2084,30,500,250,30,1,50,83.91999999999999,85.75,0.01746305015013833
2085,30,1000,250,30,1,50,83.11999999999999,87.98,0.014293800135699971
2086,50,300,250,30,1,50,79.48,85.22000000000001,0.010104847406772477
2087,50,500,250,30,1,50,80.19999999999999,83.3,0.021316036231709155
2088,50,1000,250,30,1,50,81.44,84.78999999999999,0.02113877724294485
2089,10,300,250,30,1,75,95.03999999999999,96.06,0.003705873405145872
2090,10,500,250,30,1,75,95.24,98.14,0.0031269228913603383
2091,10,1000,250,30,1,75,95.72,97.41,0.0028117692817805546
2092,30,300,250,30,1,75,89.68,87.71000000000001,0.003889672230809228
2093,30,500,250,30,1,75,89.39999999999999,96.21000000000001,0.0020113938459907542
2094,30,1000,250,30,1,75,89.03999999999999,96.52,0.002280905067318197
2095,50,300,250,30,1,75,78.92,86.41,0.012056984399707692
2096,50,500,250,30,1,75,80.60000000000001,84.09,0.017406194542704805
2097,50,1000,250,30,1,75,80.76,85.73,0.013636462022554183
2098,10,300,250,30,1,100,95.39999999999999,97.35,0.003238644382856765
2099,10,500,250,30,1,100,94.92,98.9,0.002695077619457323
2100,10,1000,250,30,1,100,94.96,98.25,0.002443522664310723
2101,30,300,250,30,1,100,88.68,71.94,0.0062743480763698
2102,30,500,250,30,1,100,84.04,87.13,0.012330755507113012
2103,30,1000,250,30,1,100,83.56,87.6,0.015548878114047827
2104,50,300,250,30,1,100,79.24,85.77,0.010591502852122474
2105,50,500,250,30,1,100,80.0,83.67999999999999,0.017673142637465295
2106,50,1000,250,30,1,100,81.24,85.79,0.013772406398173157
2107,10,300,250,40,1,50,95.36,96.96000000000001,0.003955624554479495
2108,10,500,250,40,1,50,95.83999999999999,97.66999999999999,0.003315437248335023
2109,10,1000,250,40,1,50,95.19999999999999,90.75,0.003789267537463984
2110,30,300,250,40,1,50,77.8,69.41,0.007749288963992931
2111,30,500,250,40,1,50,83.44,89.64999999999999,0.00831978985108304
2112,30,1000,250,40,1,50,83.72,87.14999999999999,0.015247236805389445
2113,50,300,250,40,1,50,80.47999999999999,86.83,0.014524126581442835
2114,50,500,250,40,1,50,81.16,84.38000000000001,0.01904679856644492
2115,50,1000,250,40,1,50,80.67999999999999,84.93,0.015015450661718213
2116,10,300,250,40,1,75,95.16,97.13,0.003972881462139923
2117,10,500,250,40,1,75,95.36,96.07,0.003556875280856213
2118,10,1000,250,40,1,75,95.48,95.53,0.0033578843054716105
2119,30,300,250,40,1,75,88.2,79.2,0.00554218524624077
2120,30,500,250,40,1,75,84.36,89.67,0.010321943194995211
2121,30,1000,250,40,1,75,85.03999999999999,88.68,0.015091799998075873
2122,50,300,250,40,1,75,78.03999999999999,80.97,0.01438076481193988
2123,50,500,250,40,1,75,80.55999999999999,85.07999999999998,0.015611609931237988
2124,50,1000,250,40,1,75,81.0,83.0,0.019625288735801275
2125,10,300,250,40,1,100,95.19999999999999,92.07000000000001,0.004557314663870202
2126,10,500,250,40,1,100,95.16,87.53,0.004495798193836388
2127,10,1000,250,40,1,100,94.44000000000001,78.99000000000001,0.005239663954549713
2128,30,300,250,40,1,100,90.12,73.49,0.00628269467099817
2129,30,500,250,40,1,100,82.91999999999999,89.56,0.008921172827998888
2130,30,1000,250,40,1,100,82.6,89.33,0.011542140254410941
2131,50,300,250,40,1,100,78.03999999999999,84.94999999999999,0.010861464090218135
2132,50,500,250,40,1,100,81.08000000000001,85.16,0.014649088878077964
2133,50,1000,250,40,1,100,80.76,84.39,0.017968878372613246
2134,10,300,250,50,1,50,95.16,87.91,0.005170576930011233
2135,10,500,250,50,1,50,94.76,84.23,0.004790837776424112
2136,10,1000,250,50,1,50,94.12,81.35999999999999,0.00486533051836625
2137,30,300,250,50,1,50,82.32,66.81,0.007868042058467731
2138,30,500,250,50,1,50,83.88,87.5,0.012355754359971542
2139,30,1000,250,50,1,50,83.2,88.96000000000001,0.010286514373353145
2140,50,300,250,50,1,50,79.44,85.7,0.00986814102778052
2141,50,500,250,50,1,50,81.56000000000002,85.21000000000001,0.017699335344777054
2142,50,1000,250,50,1,50,81.72,85.55,0.013359804687489228
2143,10,300,250,50,1,75,95.39999999999999,97.2,0.003988106617268155
2144,10,500,250,50,1,75,95.36,96.6,0.0035205687576256527
2145,10,1000,250,50,1,75,95.55999999999999,95.82000000000001,0.0032984894709493255
2146,30,300,250,50,1,75,81.64,72.64999999999999,0.006726247992502322
2147,30,500,250,50,1,75,82.63999999999999,87.3,0.013426090608879034
2148,30,1000,250,50,1,75,85.07999999999998,90.22,0.010890261592087272
2149,50,300,250,50,1,75,77.67999999999999,84.33,0.01467807552446329
2150,50,500,250,50,1,75,80.80000000000001,85.11,0.01669460424643483
2151,50,1000,250,50,1,75,81.08000000000001,85.07000000000001,0.01621880166932053
2152,10,300,250,50,1,100,95.32000000000001,92.65,0.0042803441161223775
2153,10,500,250,50,1,100,95.07999999999998,91.58,0.003711328320503072
2154,10,1000,250,50,1,100,94.52000000000001,89.8,0.003541090862844035
2155,30,300,250,50,1,100,87.4,77.02,0.005932494763938819
2156,30,500,250,50,1,100,83.75999999999999,86.66,0.012610543819637117
2157,30,1000,250,50,1,100,84.08,88.65,0.01251013762382035
2158,50,300,250,50,1,100,77.60000000000001,84.00000000000001,0.010062631611493561
2159,50,500,250,50,1,100,80.72,85.34,0.015072517939603633
2160,50,1000,250,50,1,100,80.28,85.13,0.015618599496836591
2161,10,300,500,10,1,50,95.02000000000001,78.84,0.0036090960090533553
2162,10,500,500,10,1,50,94.92,90.80999999999999,0.0028630920725519304
2163,10,1000,500,10,1,50,95.22,91.01000000000002,0.002654119234258221
2164,30,300,500,10,1,50,84.94,69.02000000000001,0.003917644713764172
2165,30,500,500,10,1,50,93.26,91.905,0.0024969207714483784
2166,30,1000,500,10,1,50,92.46000000000001,92.88000000000001,0.002071729407497812
2167,50,300,500,10,1,50,91.47999999999999,85.15,0.0037034939196491923
2168,50,500,500,10,1,50,86.94000000000001,90.32,0.012035428521123446
2169,50,1000,500,10,1,50,86.53999999999999,89.58500000000001,0.010712352242143307
2170,10,300,500,10,1,75,95.48,86.24000000000001,0.0034029110816906813
2171,10,500,500,10,1,75,95.39999999999999,89.8,0.0032838409714923125
2172,10,1000,500,10,1,75,95.19999999999999,94.19999999999999,0.0027137700085039652
2173,30,300,500,10,1,75,79.10000000000001,72.83999999999999,0.0039986320037325405
2174,30,500,500,10,1,75,91.94000000000001,86.44999999999999,0.0026185102993168453
2175,30,1000,500,10,1,75,92.12,94.305,0.001977382075563721
2176,50,300,500,10,1,75,89.48,84.925,0.0036907820086213047
2177,50,500,500,10,1,75,86.7,89.11,0.011015418019147629
2178,50,1000,500,10,1,75,86.9,89.29500000000002,0.010276182148142082
2179,10,300,500,10,1,100,94.98,78.3,0.0034868504811433054
2180,10,500,500,10,1,100,95.02000000000001,89.525,0.0029989894108980075
2181,10,1000,500,10,1,100,95.28000000000002,91.75000000000001,0.00264134235938075
2182,30,300,500,10,1,100,78.2,65.425,0.004772857746176459
2183,30,500,500,10,1,100,91.19999999999999,84.97999999999999,0.002783828227513839
2184,30,1000,500,10,1,100,91.38,92.515,0.0022221264053995464
2185,50,300,500,10,1,100,91.64,85.105,0.003550230655956399
2186,50,500,500,10,1,100,87.79999999999998,91.03,0.010675341163266855
2187,50,1000,500,10,1,100,87.02,89.67,0.011422886774665558
2188,10,300,500,20,1,50,94.94,95.775,0.002684730359303503
2189,10,500,500,20,1,50,95.0,98.565,0.002234832804862885
2190,10,1000,500,20,1,50,95.24,98.215,0.002103261573367312
2191,30,300,500,20,1,50,91.98,68.045,0.003979015460300159
2192,30,500,500,20,1,50,92.28,91.86,0.0023013324574123737
2193,30,1000,500,20,1,50,92.06,94.425,0.0018819857656387467
2194,50,300,500,20,1,50,90.74,84.89999999999999,0.0036895620853003154
2195,50,500,500,20,1,50,87.72,89.10500000000002,0.010879854266891628
2196,50,1000,500,20,1,50,87.57999999999998,89.62,0.010779011489962713
2197,10,300,500,20,1,75,95.39999999999999,73.77,0.0037333146796788355
2198,10,500,500,20,1,75,95.1,84.97,0.002993467265241876
2199,10,1000,500,20,1,75,94.98,92.53500000000001,0.0024387705894245233
2200,30,300,500,20,1,75,80.24,68.00500000000001,0.004303461045878549
2201,30,500,500,20,1,75,92.02,88.375,0.0025201837160025243
2202,30,1000,500,20,1,75,92.54,94.80000000000001,0.001954699174918728
2203,50,300,500,20,1,75,90.08,85.255,0.003634307072563167
2204,50,500,500,20,1,75,87.79999999999998,90.815,0.011014374155268996
2205,50,1000,500,20,1,75,87.08,89.58,0.011166605609246639
2206,10,300,500,20,1,100,95.44,75.875,0.003770606169074071
2207,10,500,500,20,1,100,95.06,77.14999999999999,0.003636295087865412
2208,10,1000,500,20,1,100,94.58,78.03,0.003319789969474074
2209,30,300,500,20,1,100,92.32,75.46000000000001,0.002726537366252075
2210,30,500,500,20,1,100,93.76,93.10000000000001,0.0023602816587154755
2211,30,1000,500,20,1,100,92.16,93.685,0.0019422144346406525
2212,50,300,500,20,1,100,90.98,85.175,0.0035615021549832877
2213,50,500,500,20,1,100,87.44,90.165,0.01059854709507856
2214,50,1000,500,20,1,100,87.32,89.58,0.010356124333859665
2215,10,300,500,30,1,50,95.12,76.47999999999999,0.003572389311611199
2216,10,500,500,30,1,50,95.22,78.81,0.0033031311099154673
2217,10,1000,500,30,1,50,95.24,92.675,0.002477445330413165
2218,30,300,500,30,1,50,95.19999999999999,96.24000000000001,0.0022147198419313384
2219,30,500,500,30,1,50,94.14,95.48500000000001,0.001872370135947695
2220,30,1000,500,30,1,50,94.76,96.325,0.0015483136554930153
2221,50,300,500,30,1,50,88.80000000000001,79.225,0.003993726739152627
2222,50,500,500,30,1,50,86.82000000000001,88.64000000000001,0.007875511364276243
2223,50,1000,500,30,1,50,85.74,87.815,0.01013773744624394
2224,10,300,500,30,1,75,95.22,90.10999999999999,0.0027313683410756014
2225,10,500,500,30,1,75,95.03999999999999,96.4,0.002181816871332129
2226,10,1000,500,30,1,75,94.92,95.39,0.0019924544305797956
2227,30,300,500,30,1,75,90.38000000000001,70.39500000000001,0.0034059932096534118
2228,30,500,500,30,1,75,93.43999999999998,92.89,0.0023732773889112166
2229,30,1000,500,30,1,75,92.14,93.87,0.001909855468878414
2230,50,300,500,30,1,75,91.36,84.995,0.0036529923294461365
2231,50,500,500,30,1,75,85.98000000000002,87.37,0.01028958489457407
2232,50,1000,500,30,1,75,86.42,89.09499999999998,0.009715643654972026
2233,10,300,500,30,1,100,95.03999999999999,81.265,0.003398925357508362
2234,10,500,500,30,1,100,94.88,87.64,0.0030549717378386037
2235,10,1000,500,30,1,100,94.86000000000001,84.77499999999999,0.0030306249030690614
2236,30,300,500,30,1,100,95.36,96.02499999999999,0.00237187666309004
2237,30,500,500,30,1,100,94.38000000000001,94.87500000000001,0.0019405176374198063
2238,30,1000,500,30,1,100,93.85999999999999,96.075,0.001576511839754626
2239,50,300,500,30,1,100,90.82000000000001,85.06,0.00364043167868867
2240,50,500,500,30,1,100,86.46000000000001,87.835,0.010687302219469277
2241,50,1000,500,30,1,100,86.16,89.28,0.00949172050516746
2242,10,300,500,40,1,50,95.0,86.59000000000002,0.0027865322231913777
2243,10,500,500,40,1,50,95.0,97.86500000000001,0.0021208345914628343
2244,10,1000,500,40,1,50,95.41999999999999,97.765,0.0020845074557077547
2245,30,300,500,40,1,50,94.52000000000001,85.15,0.0026011463950051383
2246,30,500,500,40,1,50,94.3,93.46,0.0022966159112984305
2247,30,1000,500,40,1,50,92.44,94.22,0.0017532159015855324
2248,50,300,500,40,1,50,89.92000000000002,84.89999999999999,0.0037045529777881936
2249,50,500,500,40,1,50,86.42,86.98,0.00998746422815767
2250,50,1000,500,40,1,50,86.83999999999999,89.19,0.009136836314929283
2251,10,300,500,40,1,75,95.13999999999999,73.015,0.0039292377975997505
2252,10,500,500,40,1,75,94.44000000000001,71.6,0.003980414628489356
2253,10,1000,500,40,1,75,94.98,80.41499999999999,0.003333812958561904
2254,30,300,500,40,1,75,95.24,94.97,0.002237117008624846
2255,30,500,500,40,1,75,94.76,96.89999999999999,0.0016299593928420294
2256,30,1000,500,40,1,75,94.65999999999998,96.545,0.001502116750450381
2257,50,300,500,40,1,75,89.72,75.01,0.004277026145310466
2258,50,500,500,40,1,75,86.53999999999999,88.155,0.007425964725214334
2259,50,1000,500,40,1,75,86.24000000000001,87.395,0.010594132474656967
2260,10,300,500,40,1,100,95.16,68.77,0.003803724392585225
2261,10,500,500,40,1,100,94.36,76.415,0.003748478893834669
2262,10,1000,500,40,1,100,93.84,72.85000000000001,0.003861978624893531
2263,30,300,500,40,1,100,95.22,94.25000000000001,0.0023296731271265237
2264,30,500,500,40,1,100,94.52000000000001,94.48,0.0020319025842528435
2265,30,1000,500,40,1,100,93.46,96.05499999999999,0.0015743271871513688
2266,50,300,500,40,1,100,91.32000000000001,84.78999999999999,0.0036222453894385557
2267,50,500,500,40,1,100,88.14,91.40499999999999,0.009679030490816313
2268,50,1000,500,40,1,100,87.14,89.535,0.009599260902161075
2269,10,300,500,50,1,50,95.64,95.325,0.002703438761153022
2270,10,500,500,50,1,50,95.46,97.8,0.002360541325184254
2271,10,1000,500,50,1,50,95.52,97.775,0.002183085894565266
2272,30,300,500,50,1,50,95.36,94.60499999999999,0.0023497530181735616
2273,30,500,500,50,1,50,94.64,94.49,0.0020311852912427244
2274,30,1000,500,50,1,50,92.5,96.11000000000001,0.0015254377940787044
2275,50,300,500,50,1,50,91.06,85.16,0.0036438787881296424
2276,50,500,500,50,1,50,86.48,88.77000000000001,0.008903197523808356
2277,50,1000,500,50,1,50,86.35999999999999,89.33500000000001,0.009727147435149335
2278,10,300,500,50,1,75,95.28000000000002,71.015,0.0037208488248554055
2279,10,500,500,50,1,75,94.16,72.725,0.003677688659404226
2280,10,1000,500,50,1,75,94.56,77.935,0.003632559602381174
2281,30,300,500,50,1,75,94.61999999999999,87.63,0.0024079680758223128
2282,30,500,500,50,1,75,94.06000000000002,94.7,0.002040581753513482
2283,30,1000,500,50,1,75,93.97999999999999,95.245,0.0017971915970866252
2284,50,300,500,50,1,75,92.24,86.48,0.003279145221762578
2285,50,500,500,50,1,75,86.62,90.375,0.009162827208949016
2286,50,1000,500,50,1,75,87.22,89.915,0.008958315177655555
2287,10,300,500,50,1,100,95.55999999999999,95.91,0.0026968035330293995
2288,10,500,500,50,1,100,95.5,97.79500000000002,0.002391953719300512
2289,10,1000,500,50,1,100,95.28000000000002,97.03,0.0022303690224130843
2290,30,300,500,50,1,100,95.32000000000001,96.145,0.0025167582045726175
2291,30,500,500,50,1,100,94.28,94.20500000000001,0.0020790842046671367
2292,30,1000,500,50,1,100,93.52000000000001,95.58500000000001,0.001661953029633105
2293,50,300,500,50,1,100,91.58,84.7,0.003568064103107037
2294,50,500,500,50,1,100,86.72000000000001,88.805,0.00930794871959159
2295,50,1000,500,50,1,100,86.78000000000002,89.455,0.008805084396678597
2296,10,300,750,10,1,50,95.02666666666666,88.61666666666666,0.0025219979791776506
2297,10,500,750,10,1,50,94.98666666666666,94.10333333333334,0.0022798564450335584
2298,10,1000,750,10,1,50,95.02666666666666,92.19666666666667,0.0022649023367507094
2299,30,300,750,10,1,50,95.09333333333333,98.46000000000001,0.001762418580522566
2300,30,500,750,10,1,50,95.21333333333332,96.96333333333334,0.0016191173781705708
2301,30,1000,750,10,1,50,95.16,95.24,0.0017676345843556463
2302,50,300,750,10,1,50,92.45333333333333,75.3,0.002316190406056377
2303,50,500,750,10,1,50,90.92,93.42666666666666,0.0015557149813563449
2304,50,1000,750,10,1,50,92.05333333333334,96.08666666666666,0.0012328124329361364
2305,10,300,750,10,1,75,95.21333333333332,71.89,0.002983525813494971
2306,10,500,750,10,1,75,95.37333333333333,75.93666666666667,0.0027237846442321146
2307,10,1000,750,10,1,75,94.90666666666667,80.68666666666667,0.0025223004184392146
2308,30,300,750,10,1,75,94.97333333333333,97.42,0.0018842362006487418
2309,30,500,750,10,1,75,94.89333333333333,95.67999999999999,0.0016136977256146355
2310,30,1000,750,10,1,75,94.48,93.58999999999999,0.0017092709339146738
2311,50,300,750,10,1,75,93.25333333333333,75.32,0.00223866264508025
2312,50,500,750,10,1,75,91.47999999999999,93.24,0.001576048818595935
2313,50,1000,750,10,1,75,92.05333333333334,96.09,0.001243786152800349
2314,10,300,750,10,1,100,94.93333333333334,63.44666666666667,0.0034374674060195522
2315,10,500,750,10,1,100,94.57333333333334,68.67333333333335,0.0031957939148006677
2316,10,1000,750,10,1,100,94.42666666666666,72.99333333333334,0.0030301541890359234
2317,30,300,750,10,1,100,95.18666666666667,96.85333333333332,0.0020254019477022214
2318,30,500,750,10,1,100,95.06666666666665,95.13999999999999,0.0018455995748460855
2319,30,1000,750,10,1,100,94.24,93.58666666666666,0.0017545398777989284
2320,50,300,750,10,1,100,93.25333333333333,75.43333333333334,0.0022748251791047534
2321,50,500,750,10,1,100,91.8,93.69,0.0015174889465715696
2322,50,1000,750,10,1,100,92.33333333333333,96.25,0.001207309789216445
2323,10,300,750,20,1,50,95.46666666666667,76.91666666666667,0.0027740051084950566
2324,10,500,750,20,1,50,95.18666666666667,82.22,0.0025463669650059705
2325,10,1000,750,20,1,50,94.94666666666667,80.98666666666666,0.0024811069911163147
2326,30,300,750,20,1,50,94.96,97.15666666666667,0.0017688895051376958
2327,30,500,750,20,1,50,94.88,95.91666666666667,0.0015149558225211173
2328,30,1000,750,20,1,50,94.05333333333333,95.10666666666667,0.0015118097152481888
2329,50,300,750,20,1,50,84.72,66.72666666666667,0.0034070685974685413
2330,50,500,750,20,1,50,91.38666666666667,92.10000000000001,0.0017711986997955985
2331,50,1000,750,20,1,50,90.89333333333333,95.60333333333332,0.0013509864796332342
2332,10,300,750,20,1,75,95.21333333333332,71.00333333333333,0.002967941877070695
2333,10,500,750,20,1,75,94.74666666666666,71.59,0.002903533270080552
2334,10,1000,750,20,1,75,94.26666666666665,75.46666666666667,0.0026809491655660224
2335,30,300,750,20,1,75,95.12,85.99666666666666,0.0022138977252464374
2336,30,500,750,20,1,75,94.38666666666666,93.87666666666667,0.001988613596431297
2337,30,1000,750,20,1,75,94.02666666666667,93.93666666666667,0.0016678619126038303
2338,50,300,750,20,1,75,88.21333333333334,68.47000000000001,0.0031141502848277096
2339,50,500,750,20,1,75,91.64,92.39666666666666,0.0017243339395684645
2340,50,1000,750,20,1,75,91.32000000000001,95.79333333333334,0.0012952793189934112
2341,10,300,750,20,1,100,95.37333333333333,71.94666666666667,0.0029143609150847597
2342,10,500,750,20,1,100,95.44,85.00333333333334,0.002464279934239951
2343,10,1000,750,20,1,100,95.34666666666666,91.86999999999999,0.0022109982762246114
2344,30,300,750,20,1,100,95.10666666666667,96.98333333333335,0.0019004055215149063
2345,30,500,750,20,1,100,95.03999999999999,95.41999999999999,0.0017710879222592704
2346,30,1000,750,20,1,100,94.92,95.25,0.0017102820720473434
2347,50,300,750,20,1,100,84.78666666666668,71.10333333333332,0.002796469411878012
2348,50,500,750,20,1,100,91.56,92.63999999999999,0.0016579115433378903
2349,50,1000,750,20,1,100,91.08000000000001,95.64,0.0012447804645895847
2350,10,300,750,30,1,50,95.01333333333332,62.82,0.003373505188921237
2351,10,500,750,30,1,50,94.22666666666666,64.63666666666667,0.0032100453725331037
2352,10,1000,750,30,1,50,94.04,69.42,0.00303925250156393
2353,30,300,750,30,1,50,95.14666666666668,96.22,0.0021130049677147707
2354,30,500,750,30,1,50,95.22666666666666,94.76333333333334,0.0019560943804437067
2355,30,1000,750,30,1,50,93.89333333333333,93.88,0.0016937023067013272
2356,50,300,750,30,1,50,87.28,76.64999999999999,0.002976523822297827
2357,50,500,750,30,1,50,91.09333333333333,91.69666666666666,0.0016944928834820789
2358,50,1000,750,30,1,50,89.90666666666665,95.19333333333334,0.0012964534473192217
2359,10,300,750,30,1,75,95.22666666666666,73.66333333333334,0.0028699155718293922
2360,10,500,750,30,1,75,95.07999999999998,86.85000000000001,0.0024245982210066605
2361,10,1000,750,30,1,75,95.06666666666665,93.14666666666668,0.002125385536403293
2362,30,300,750,30,1,75,94.97333333333333,86.22666666666667,0.0020897896981116122
2363,30,500,750,30,1,75,94.45333333333335,93.86666666666666,0.0020032534031040037
2364,30,1000,750,30,1,75,94.44000000000001,95.45666666666668,0.0015972492700348454
2365,50,300,750,30,1,75,87.97333333333333,73.61999999999999,0.003149970905858278
2366,50,500,750,30,1,75,91.16,90.94666666666666,0.001790238848948585
2367,50,1000,750,30,1,75,90.53333333333333,95.45666666666668,0.0012762494340366219
2368,10,300,750,30,1,100,95.46666666666667,66.09333333333333,0.0031295393534005148
2369,10,500,750,30,1,100,94.69333333333333,70.33666666666667,0.0029941149563278927
2370,10,1000,750,30,1,100,93.66666666666667,69.92666666666668,0.0029509139665998326
2371,30,300,750,30,1,100,94.96,81.67333333333333,0.002487930320337244
2372,30,500,750,30,1,100,95.19999999999999,92.24666666666666,0.002265364114056635
2373,30,1000,750,30,1,100,94.13333333333334,92.38666666666667,0.002133913388687885
2374,50,300,750,30,1,100,93.10666666666665,75.84333333333333,0.00242103210166784
2375,50,500,750,30,1,100,91.54666666666668,92.96,0.00160963062143227
2376,50,1000,750,30,1,100,91.70666666666666,96.01666666666667,0.0012421162646040315
2377,10,300,750,40,1,50,95.28000000000002,74.19333333333333,0.0028495354844346762
2378,10,500,750,40,1,50,95.17333333333333,78.15,0.0027773382428933732
2379,10,1000,750,40,1,50,94.72,76.04333333333332,0.002700321108873995
2380,30,300,750,40,1,50,95.22666666666666,94.76666666666667,0.002029907399012905
2381,30,500,750,40,1,50,95.03999999999999,95.12,0.0018610302877790673
2382,30,1000,750,40,1,50,94.78666666666668,95.30333333333333,0.0017230360607768092
2383,50,300,750,40,1,50,93.34666666666666,75.56,0.0024414947257113233
2384,50,500,750,40,1,50,91.60000000000001,92.66666666666667,0.0016432631777287877
2385,50,1000,750,40,1,50,91.10666666666667,95.73666666666666,0.001255890465195467
2386,10,300,750,40,1,75,95.36,63.85666666666666,0.0032803055737163425
2387,10,500,750,40,1,75,94.44000000000001,65.20333333333333,0.00325612252274425
2388,10,1000,750,40,1,75,94.14666666666666,69.17999999999999,0.003057487502850031
2389,30,300,750,40,1,75,95.01333333333332,84.52333333333334,0.0023031707340803193
2390,30,500,750,40,1,75,94.72,92.86666666666667,0.0020405882921821954
2391,30,1000,750,40,1,75,94.32000000000001,94.68333333333334,0.0018609776315527365
2392,50,300,750,40,1,75,86.46666666666667,75.57333333333334,0.003078511688181976
2393,50,500,750,40,1,75,91.08000000000001,91.16666666666667,0.0017653643133747987
2394,50,1000,750,40,1,75,90.30666666666667,95.07,0.0013586029368242035
2395,10,300,750,40,1,100,95.53333333333333,76.01666666666667,0.0027653749933145674
2396,10,500,750,40,1,100,95.29333333333334,78.76333333333334,0.0027561683424886124
2397,10,1000,750,40,1,100,94.89333333333333,78.87666666666668,0.002555607437374377
2398,30,300,750,40,1,100,94.84,89.05,0.002203902926212839
2399,30,500,750,40,1,100,94.67999999999999,92.93333333333334,0.0020504988036365054
2400,30,1000,750,40,1,100,94.06666666666666,94.67999999999999,0.0018151807152659042
2401,50,300,750,40,1,100,81.69333333333333,72.59333333333333,0.003859175756808943
2402,50,500,750,40,1,100,91.03999999999999,90.93,0.0018746708657694645
2403,50,1000,750,40,1,100,89.52,94.01666666666667,0.0013879546416962004
2404,10,300,750,50,1,50,94.90666666666667,65.34,0.0031629522511476198
2405,10,500,750,50,1,50,94.32000000000001,66.92666666666666,0.0030004816676698766
2406,10,1000,750,50,1,50,95.03999999999999,80.60666666666665,0.0024971874592453485
2407,30,300,750,50,1,50,94.97333333333333,97.31666666666668,0.0019023402956549256
2408,30,500,750,50,1,50,94.42666666666666,96.21666666666667,0.0016593401418181167
2409,30,1000,750,50,1,50,94.64,95.82000000000001,0.001516003369792941
2410,50,300,750,50,1,50,82.84,69.29666666666667,0.0036688703702709405
2411,50,500,750,50,1,50,90.67999999999999,87.95666666666668,0.002042080547421662
2412,50,1000,750,50,1,50,90.57333333333334,95.24333333333333,0.0013804968882415553
2413,10,300,750,50,1,75,95.46666666666667,77.36333333333334,0.0028720820378699305
2414,10,500,750,50,1,75,95.18666666666667,83.09333333333333,0.0025273213138888666
2415,10,1000,750,50,1,75,95.12,85.16999999999999,0.0021916673491418127
2416,30,300,750,50,1,75,95.45333333333333,95.16,0.002081944879097854
2417,30,500,750,50,1,75,95.38666666666667,94.84666666666668,0.0019058563504343745
2418,30,1000,750,50,1,75,94.46666666666668,93.92666666666668,0.0016462600694678081
2419,50,300,750,50,1,75,84.04,75.27333333333333,0.002849826702810436
2420,50,500,750,50,1,75,91.21333333333335,91.30666666666667,0.0017923327432509029
2421,50,1000,750,50,1,75,90.92,95.46666666666667,0.0012865953910458632
2422,10,300,750,50,1,100,95.13333333333334,65.06,0.00317623746870496
2423,10,500,750,50,1,100,94.96,79.58666666666667,0.0023404847375599236
2424,10,1000,750,50,1,100,94.93333333333334,86.57999999999998,0.0021655368365055224
2425,30,300,750,50,1,100,95.13333333333334,95.71,0.0020709050732318976
2426,30,500,750,50,1,100,95.32000000000001,94.99333333333333,0.0018622899431283953
2427,30,1000,750,50,1,100,94.53333333333333,95.17,0.001661349601963188
2428,50,300,750,50,1,100,83.2,72.18,0.0030291717410204757
2429,50,500,750,50,1,100,91.12,92.42666666666666,0.0016766293503275309
2430,50,1000,750,50,1,100,90.77333333333334,95.53,0.0012962897175932085
2431,10,300,1000,10,1,50,95.26999999999998,69.41,0.002461321702815416
2432,10,500,1000,10,1,50,94.98,82.1925,0.0019805398153408035
2433,10,1000,1000,10,1,50,95.31,89.72,0.0017491353852728904
2434,30,300,1000,10,1,50,94.88,98.53,0.0013192821578958546
2435,30,500,1000,10,1,50,94.86000000000001,98.17750000000001,0.0011660574867233893
2436,30,1000,1000,10,1,50,94.64,97.3525,0.0010050374981989832
