,perplexity,n_iter,n_samples,n_features,avg_common_neighbors10,avg_common_neighbors40,std_ratios
870,30,1000,2500,20,95.59599999999999,95.93400000000001,0.0009193680462661946
871,50,300,2500,20,95.24,97.116,0.0009557225582929971
872,50,500,2500,20,95.192,96.75399999999999,0.0009710008049123986
873,50,1000,2500,20,94.92399999999999,95.788,0.0009323090399852088
874,10,300,2500,30,94.528,68.587,0.0013484273586228705
875,10,500,2500,30,95.364,81.90799999999999,0.0011047399950364371
876,10,1000,2500,30,95.096,91.928,0.001172527563128685
877,30,300,2500,30,95.336,97.19,0.0010225630296708094
878,30,500,2500,30,95.52799999999999,96.954,0.0009873412326522036
879,30,1000,2500,30,95.32400000000001,95.878,0.0009204245402160688
880,50,300,2500,30,95.28800000000001,96.967,0.0010180633216107095
881,50,500,2500,30,95.22800000000001,96.66900000000001,0.0009464443604142355
882,50,1000,2500,30,94.708,96.492,0.0008616489928755201
883,10,300,2500,40,95.39199999999998,64.27199999999999,0.0014263617910486668
884,10,500,2500,40,95.22,69.968,0.0012391361649649465
885,10,1000,2500,40,95.304,73.645,0.0011799740180273416
886,30,300,2500,40,95.488,95.46300000000001,0.0010490054757750702
887,30,500,2500,40,95.696,95.871,0.0010122604928327348
888,30,1000,2500,40,95.556,96.965,0.0007653614144062596
889,50,300,2500,40,95.17200000000001,96.885,0.0009272232290682882
890,50,500,2500,40,95.388,96.73400000000001,0.0009245495301705499
891,50,1000,2500,40,95.35600000000001,96.59800000000001,0.0009092348872630736
892,10,300,2500,50,94.708,67.47099999999999,0.0013275691325194078
893,10,500,2500,50,95.336,66.645,0.0013737187556535381
894,10,1000,2500,50,95.11200000000001,77.337,0.0011440043519914092
895,30,300,2500,50,95.46,87.424,0.0011453550972605954
896,30,500,2500,50,95.676,94.645,0.001049856474590877
897,30,1000,2500,50,95.608,96.789,0.0008247408376115062
898,50,300,2500,50,95.144,96.954,0.0009714973894043512
899,50,500,2500,50,95.26,96.608,0.000957810486077426
900,50,1000,2500,50,94.55199999999999,95.237,0.0009223058818554153
901,10,300,5000,10,94.236,70.37400000000001,0.0007994284953288437
902,10,500,5000,10,95.44600000000001,83.544,0.0007614140387182781
903,10,1000,5000,10,95.41199999999999,94.576,0.0008448827702782662
904,30,300,5000,10,95.32000000000001,95.94500000000001,0.0006467453191321937
905,30,500,5000,10,95.45400000000001,97.86449999999999,0.0005690303345243426
906,30,1000,5000,10,95.8,97.5365,0.0005205532255064057
907,50,300,5000,10,95.096,97.4335,0.0006188325622786586
908,50,500,5000,10,95.204,97.58749999999999,0.0005824057252786955
909,50,1000,5000,10,95.312,96.84649999999999,0.0005615581868165906
910,10,300,5000,20,92.986,66.408,0.0008620095916984863
911,10,500,5000,20,95.33200000000001,78.8785,0.0008446398450937585
912,10,1000,5000,20,95.16600000000001,96.287,0.0008460860528524821
913,30,300,5000,20,95.31,92.5465,0.0007053290039774184
914,30,500,5000,20,95.64999999999999,98.295,0.0005121737486679939
915,30,1000,5000,20,95.55999999999999,97.68100000000001,0.000749827581318065
916,50,300,5000,20,95.17599999999999,97.74350000000001,0.0005739961556973549
917,50,500,5000,20,95.28800000000001,97.97449999999999,0.0004758444576846174
918,50,1000,5000,20,95.26400000000001,97.0675,0.000516926526493442
919,10,300,5000,30,95.338,76.415,0.0007641713704439788
920,10,500,5000,30,95.466,87.09649999999999,0.0007309696722223813
921,10,1000,5000,30,95.17,95.203,0.0008118014683093887
922,30,300,5000,30,95.428,96.86749999999999,0.0006188364395357999
923,30,500,5000,30,95.798,98.0695,0.0005548315904934044
924,30,1000,5000,30,95.938,97.5805,0.0005054812287827789
925,50,300,5000,30,95.15,97.69650000000001,0.0005515921506411317
926,50,500,5000,30,95.418,97.8305,0.0005177787108728753
927,50,1000,5000,30,95.18,97.3245,0.0004339670601401664
928,10,300,5000,40,94.264,67.14450000000001,0.000843087130591193
929,10,500,5000,40,95.37800000000001,87.404,0.0007591392635332805
930,10,1000,5000,40,95.28000000000002,95.1645,0.0007675503061661961
931,30,300,5000,40,95.45400000000001,94.73750000000001,0.0006615303680930664
932,30,500,5000,40,95.68799999999999,97.82650000000001,0.0005590048330917489
933,30,1000,5000,40,95.754,96.9445,0.0004913487549396159
934,50,300,5000,40,95.19999999999999,97.39850000000001,0.0006038471485672897
935,50,500,5000,40,95.388,97.28450000000001,0.0005911173046556504
936,50,1000,5000,40,95.44,97.3695,0.0004110534607652094
937,10,300,5000,50,95.164,75.804,0.0007664525998383245
938,10,500,5000,50,95.28999999999999,78.706,0.0008065914737726491
939,10,1000,5000,50,95.10799999999999,95.06099999999999,0.0009168088243782017
940,30,300,5000,50,95.354,97.6515,0.000569537458923794
941,30,500,5000,50,95.724,97.6795,0.0005878475204491949
942,30,1000,5000,50,95.762,97.132,0.0005208875813445634
943,50,300,5000,50,95.344,97.668,0.0005840704500203612
944,50,500,5000,50,95.48,97.635,0.0005657138739616478
945,50,1000,5000,50,95.146,97.77799999999999,0.0003935173780693621
946,10,300,100,10,95.3,96.64999999999999,0.00527723503697416
947,10,500,100,10,95.1,95.95,0.005058516003603427
948,10,1000,100,10,93.10000000000001,94.0,0.005686112367840827
949,30,300,100,10,91.1,97.39999999999999,0.002990568566336146
950,30,500,100,10,94.19999999999999,97.55,0.0026460743291416605
951,30,1000,100,10,94.19999999999999,97.55,0.0026876936766006857
952,50,300,100,10,76.5,94.925,0.007338139179721716
953,50,500,100,10,86.4,96.175,0.004069694323430774
954,50,1000,100,10,88.00000000000001,96.22500000000001,0.003846328948599081
955,10,300,100,20,95.1,97.37500000000001,0.004738503259697099
956,10,500,100,20,95.5,96.82499999999999,0.004184001811692169
957,10,1000,100,20,94.7,96.1,0.004136081670455739
958,30,300,100,20,91.5,97.22500000000001,0.0028160397078935153
959,30,500,100,20,93.6,97.55,0.0026923938628383363
960,30,1000,100,20,95.5,97.675,0.0026966528821299766
961,50,300,100,20,85.50000000000001,96.15,0.0037571465846144925
962,50,500,100,20,88.1,96.30000000000001,0.003512785301069843
963,50,1000,100,20,87.79999999999998,96.22500000000001,0.003531651563493481
964,10,300,100,30,95.5,96.52499999999999,0.0028168553985547544
965,10,500,100,30,95.8,96.6,0.004116910585545183
966,10,1000,100,30,95.5,95.39999999999999,0.004666006479706175
967,30,300,100,30,93.0,97.55,0.0027352117041960487
968,30,500,100,30,94.19999999999999,97.65,0.0027897687310520186
969,30,1000,100,30,93.6,97.72500000000001,0.002790429690973599
970,50,300,100,30,76.3,95.55,0.006591683869503097
971,50,500,100,30,73.2,93.925,0.00851599318299429
972,50,1000,100,30,87.89999999999999,96.37499999999999,0.003374326363298382
973,10,300,100,40,95.39999999999999,96.15,0.005270541574548338
974,10,500,100,40,95.5,97.55,0.003884672222304781
975,10,1000,100,40,94.9,97.575,0.0035748529358261634
976,30,300,100,40,94.10000000000001,97.24999999999999,0.0027966044186228836
977,30,500,100,40,94.39999999999999,97.675,0.0028403334359169423
978,30,1000,100,40,94.19999999999999,97.625,0.002833100990962571
979,50,300,100,40,81.30000000000001,96.075,0.003982326072673469
980,50,500,100,40,86.8,96.4,0.0033324108007569634
981,50,1000,100,40,71.6,90.425,0.016829661987598898
982,10,300,100,50,95.3,98.80000000000001,0.003826272482423412
983,10,500,100,50,95.5,99.02499999999999,0.003331238785154947
984,10,1000,100,50,95.8,97.5,0.003493370964531623
985,30,300,100,50,91.4,97.24999999999999,0.0028688398873954885
986,30,500,100,50,94.60000000000001,97.72500000000001,0.0028786102562869003
987,30,1000,100,50,94.9,97.7,0.0028845998231940926
988,50,300,100,50,77.5,95.925,0.004198556330438308
989,50,500,100,50,88.1,96.325,0.0033929219161912896
990,50,1000,100,50,88.9,96.44999999999999,0.0033394308447808915
991,10,300,250,10,95.67999999999999,91.09,0.004339449597293397
992,10,500,250,10,95.60000000000001,92.54,0.003944875206901662
993,10,1000,250,10,95.67999999999999,92.44,0.003734590149992455
994,30,300,250,10,88.2,80.3,0.00531604609944093
995,30,500,250,10,83.75999999999999,89.27,0.009409504381345808
996,30,1000,250,10,83.08,89.26,0.011561623785439588
997,50,300,250,10,77.8,85.18,0.012744304051738034
998,50,500,250,10,80.88,83.98999999999998,0.02026153399326681
999,50,1000,250,10,80.60000000000001,83.77000000000001,0.021336743029954537
1000,10,300,250,20,95.24,95.72,0.0033517481716455392
1001,10,500,250,20,95.36,97.84,0.0027598126417871928
1002,10,1000,250,20,95.60000000000001,98.66,0.002311194710416511
1003,30,300,250,20,80.12,72.61,0.006981150446838818
1004,30,500,250,20,81.52,86.44999999999999,0.012520944151068546
1005,30,1000,250,20,85.16,88.52,0.015180187089927489
1006,50,300,250,20,80.92,85.94,0.012119309106162273
1007,50,500,250,20,80.72,85.3,0.013821109275969821
1008,50,1000,250,20,81.60000000000001,84.74000000000001,0.01629906688799089
1009,10,300,250,30,95.19999999999999,93.85999999999999,0.0034634569057504965
1010,10,500,250,30,95.24,97.52000000000001,0.002884763605012104
1011,10,1000,250,30,95.03999999999999,97.69,0.0023973834938189804
1012,30,300,250,30,86.16,71.92,0.006368215931339795
1013,30,500,250,30,82.76,86.6,0.010232155024108992
1014,30,1000,250,30,83.75999999999999,90.85000000000001,0.008089035452166706
1015,50,300,250,30,77.16000000000001,81.59,0.013213685165019098
1016,50,500,250,30,80.32000000000001,82.96,0.016687054766082874
1017,50,1000,250,30,81.12,85.16999999999999,0.013276005813880594
1018,10,300,250,40,94.80000000000001,92.63999999999999,0.0042199971297132354
1019,10,500,250,40,94.92,96.83,0.003542722830638266
1020,10,1000,250,40,94.44000000000001,88.32000000000001,0.004167516960312644
1021,30,300,250,40,87.75999999999999,77.53,0.005737106624215681
1022,30,500,250,40,83.24000000000001,89.09,0.0070069056020684375
1023,30,1000,250,40,85.44,90.05000000000001,0.009012482006510369
1024,50,300,250,40,76.32,77.33,0.010295529268858633
1025,50,500,250,40,79.56,83.85000000000001,0.01437780745095631
1026,50,1000,250,40,80.52,85.86,0.009965827465470272
1027,10,300,250,50,95.36,89.34,0.004956171829787259
1028,10,500,250,50,94.88,90.98,0.00390508996520792
1029,10,1000,250,50,95.44,96.59,0.0030108431666794806
1030,30,300,250,50,86.99999999999999,75.56,0.005869618367943731
1031,30,500,250,50,84.60000000000001,91.57,0.004179220861007827
1032,30,1000,250,50,83.56,86.64,0.011291970621766883
1033,50,300,250,50,79.28,83.19000000000001,0.009263970060346497
1034,50,500,250,50,80.47999999999999,83.16000000000001,0.01392651671834819
1035,50,1000,250,50,80.67999999999999,86.03999999999999,0.009462272956343387
1036,10,300,500,10,95.22,73.25,0.003946679306029736
1037,10,500,500,10,94.39999999999999,72.21,0.003928069601989118
1038,10,1000,500,10,94.02,74.41499999999999,0.0037039909178265473
1039,30,300,500,10,95.36,95.54500000000002,0.0025493405922747524
1040,30,500,500,10,94.7,94.08,0.0021438782234993905
1041,30,1000,500,10,92.96,95.18,0.0016534494161726937
1042,50,300,500,10,90.22,81.185,0.0036999905495029733
1043,50,500,500,10,86.7,88.27999999999999,0.008611908808675512
1044,50,1000,500,10,86.6,89.56500000000001,0.008058911642351814
1045,10,300,500,20,95.03999999999999,67.05499999999999,0.004269460797517149
1046,10,500,500,20,94.44000000000001,72.78999999999999,0.0038360201684195937
1047,10,1000,500,20,93.6,71.035,0.0037136178188333694
1048,30,300,500,20,93.56,73.38,0.0032275507040223075
1049,30,500,500,20,94.22,93.95,0.002115178473445913
1050,30,1000,500,20,93.38,95.20500000000001,0.0016513466446071569
1051,50,300,500,20,91.38,85.18,0.0035359982197200397
1052,50,500,500,20,87.10000000000001,90.27,0.008789743240599153
1053,50,1000,500,20,87.24000000000001,89.30999999999999,0.008896799176777015
1054,10,300,500,30,95.36,71.495,0.00378156523025016
1055,10,500,500,30,94.9,74.89,0.003703375258840627
1056,10,1000,500,30,94.60000000000001,77.88999999999999,0.0035266215066037322
1057,30,300,500,30,82.66,66.935,0.003900371160672987
1058,30,500,500,30,91.94000000000001,91.60999999999999,0.0023804746242111897
1059,30,1000,500,30,92.26,93.87,0.0019304943074965508
1060,50,300,500,30,90.03999999999999,79.41499999999999,0.0038661888697389484
1061,50,500,500,30,86.34,88.865,0.006648476719781115
1062,50,1000,500,30,86.24000000000001,88.3,0.007540575423364989
1063,10,300,500,40,95.24,70.87,0.003991646787458479
1064,10,500,500,40,94.19999999999999,70.69,0.003987301638178101
1065,10,1000,500,40,93.82,68.75,0.004011563397993128
1066,30,300,500,40,77.22,69.3,0.0040293154002337605
1067,30,500,500,40,91.88000000000001,86.6,0.0025398536786974645
1068,30,1000,500,40,92.56,94.005,0.0018834563766868206
1069,50,300,500,40,90.60000000000001,84.925,0.003595185854052503
1070,50,500,500,40,87.56,90.97500000000001,0.008053434548891002
1071,50,1000,500,40,86.88,89.875,0.007942707728680104
1072,10,300,500,50,95.3,69.39,0.003862728015754718
1073,10,500,500,50,94.5,71.83,0.00399830630154595
1074,10,1000,500,50,94.39999999999999,75.0,0.0038830646857632802
1075,30,300,500,50,74.72000000000001,64.73,0.004627362958300427
1076,30,500,500,50,92.28,88.16499999999999,0.002476412887718162
1077,30,1000,500,50,92.17999999999999,93.76,0.0019180954489310257
1078,50,300,500,50,91.46000000000001,84.52,0.003536050327769824
1079,50,500,500,50,87.05999999999999,88.53,0.007489518069385867
1080,50,1000,500,50,86.56,88.875,0.006885109100363993
1081,10,300,750,10,95.24,65.64,0.00314426464252558
1082,10,500,750,10,94.44000000000001,69.32666666666667,0.0029639142984338616
1083,10,1000,750,10,94.73333333333332,77.69333333333333,0.002479595986428492
1084,30,300,750,10,95.34666666666666,96.24333333333333,0.002111732053051875
1085,30,500,750,10,94.88,94.78666666666668,0.001956340476525129
1086,30,1000,750,10,93.85333333333334,93.94333333333333,0.0016795763099356257
1087,50,300,750,10,82.17333333333332,72.71,0.0031786137831993147
1088,50,500,750,10,91.13333333333333,91.81666666666666,0.0017082841797118982
1089,50,1000,750,10,90.85333333333332,95.39666666666668,0.0013194136370258405
1090,10,300,750,20,95.19999999999999,63.77666666666666,0.003341633903056318
1091,10,500,750,20,94.49333333333334,66.01666666666667,0.0029952718680057193
1092,10,1000,750,20,95.02666666666666,85.28999999999999,0.0022762095793473947
1093,30,300,750,20,95.34666666666666,89.51,0.0021532808372399796
1094,30,500,750,20,95.37333333333333,94.75,0.0020060233680941246
1095,30,1000,750,20,94.33333333333334,93.39,0.001785457352490182
1096,50,300,750,20,90.45333333333335,79.83,0.0025981774354530787
1097,50,500,750,20,91.08000000000001,89.90333333333334,0.0018166082227717892
1098,50,1000,750,20,89.62666666666668,92.74333333333334,0.0014317478569224453
1099,10,300,750,30,94.97333333333333,70.59333333333333,0.0029513409932925504
1100,10,500,750,30,95.16,81.49333333333333,0.0024906998605315985
1101,10,1000,750,30,95.13333333333334,91.02666666666666,0.0022152093495528776
1102,30,300,750,30,95.14666666666668,86.28666666666666,0.002175199865128199
1103,30,500,750,30,94.77333333333334,94.11333333333334,0.002072236988775809
1104,30,1000,750,30,94.09333333333333,93.60666666666667,0.0017824574213145795
1105,50,300,750,30,83.82666666666667,72.40666666666667,0.003310112346858482
1106,50,500,750,30,91.05333333333334,88.76333333333332,0.0018619807671934896
1107,50,1000,750,30,90.25333333333334,95.00999999999999,0.001352574688068225
1108,10,300,750,40,95.58666666666667,62.5,0.0032188515981463653
1109,10,500,750,40,94.12,65.08333333333334,0.003292280678564755
1110,10,1000,750,40,94.29333333333334,69.05,0.002993727999497355
1111,30,300,750,40,95.07999999999998,82.53333333333333,0.002209473254305014
1112,30,500,750,40,95.02666666666666,92.70666666666668,0.002080022907215879
1113,30,1000,750,40,94.29333333333334,94.48666666666666,0.0017755001209940734
1114,50,300,750,40,81.88000000000001,76.20666666666666,0.0030902559515706036
1115,50,500,750,40,91.03999999999999,91.34,0.0017170963867268545
1116,50,1000,750,40,90.22666666666666,94.74333333333334,0.0013407222988681823
1117,10,300,750,50,95.41333333333334,72.53666666666668,0.002675952630953411
1118,10,500,750,50,95.36,90.75,0.002126579012583504
1119,10,1000,750,50,94.93333333333334,80.81666666666666,0.002350772971933948
1120,30,300,750,50,95.17333333333333,84.95333333333332,0.0021893627466369565
1121,30,500,750,50,94.10666666666665,92.77666666666666,0.002147392386602916
1122,30,1000,750,50,94.25333333333332,93.25666666666666,0.0018703284275765903
1123,50,300,750,50,84.13333333333334,74.81666666666666,0.0031391336091505283
1124,50,500,750,50,90.64,91.42666666666666,0.001711000318790333
1125,50,1000,750,50,90.45333333333335,95.31,0.0012822650795709487
1126,10,300,1000,10,95.73,62.96999999999999,0.002659634782405869
1127,10,500,1000,10,95.0,67.0125,0.0024637441211475385
1128,10,1000,1000,10,95.02000000000001,81.5475,0.001937915071369964
1129,30,300,1000,10,95.35,98.0425,0.0016370970572181793
1130,30,500,1000,10,95.48,97.075,0.0014713554315399506
1131,30,1000,1000,10,95.28000000000002,95.185,0.0015400853935480525
1132,50,300,1000,10,95.11,97.66999999999999,0.001213981903024498
1133,50,500,1000,10,94.37,98.46000000000001,0.0009445774666080772
1134,50,1000,1000,10,94.46,97.86250000000001,0.0008908810773091657
1135,10,300,1000,20,95.3,69.36,0.0024177515986768057
1136,10,500,1000,20,95.16,70.80499999999999,0.0023954207478561773
1137,10,1000,1000,20,94.80999999999999,78.16,0.002261124555836054
1138,30,300,1000,20,95.37,96.8025,0.0017940344157423127
1139,30,500,1000,20,95.42999999999999,96.8475,0.001594777624901922
1140,30,1000,1000,20,94.93,95.165,0.001552207993527192
1141,50,300,1000,20,95.22,96.06,0.0012375000172940402
1142,50,500,1000,20,95.15,96.88250000000001,0.0013408697046024052
1143,50,1000,1000,20,94.11,97.83,0.0008499577823371516
1144,10,300,1000,30,95.5,76.0575,0.0023835085562279768
1145,10,500,1000,30,95.31,79.08000000000001,0.002397629721176816
1146,10,1000,1000,30,94.89000000000001,78.11,0.0023631081097961874
1147,30,300,1000,30,95.47000000000001,96.55250000000001,0.0018883175537573974
1148,30,500,1000,30,95.66000000000001,96.4275,0.0014206277436363277
1149,30,1000,1000,30,95.28000000000002,95.81,0.0011386567812939322
1150,50,300,1000,30,94.9,92.58,0.0015548494416871405
1151,50,500,1000,30,93.08,94.99000000000001,0.0013081422421242622
1152,50,1000,1000,30,93.81,96.1025,0.0011082426104063873
1153,10,300,1000,40,95.55,69.35249999999999,0.0026012584957231283
1154,10,500,1000,40,95.31,71.02999999999999,0.0025055670611463954
1155,10,1000,1000,40,94.77,71.9125,0.0022999214809734654
1156,30,300,1000,40,95.66000000000001,98.25250000000001,0.001643218589614416
1157,30,500,1000,40,95.67,95.61500000000001,0.001569749699259155
1158,30,1000,1000,40,94.52000000000001,94.32499999999999,0.0017786602203828023
1159,50,300,1000,40,93.63,74.795,0.0018295582486440685
1160,50,500,1000,40,92.67,93.1125,0.0015201599976565612
1161,50,1000,1000,40,93.53,95.87999999999998,0.001119016883696918
1162,10,300,1000,50,95.61,65.5025,0.0026209411581932657
1163,10,500,1000,50,94.88,67.4,0.0025675520310636988
1164,10,1000,1000,50,95.15,82.78750000000001,0.0019461606124826188
1165,30,300,1000,50,95.55,98.3725,0.0015852830435069483
1166,30,500,1000,50,95.67999999999999,96.8075,0.0015822332236134697
1167,30,1000,1000,50,95.19,95.44,0.0014236874920425825
1168,50,300,1000,50,94.06000000000002,76.49000000000001,0.0017487560945676187
1169,50,500,1000,50,93.62,94.285,0.001346511422794688
1170,50,1000,1000,50,93.77000000000001,95.83749999999999,0.001172427854534633
1171,10,300,2500,10,94.936,65.033,0.0014002595668568883
1172,10,500,2500,10,95.32000000000001,76.388,0.0012957178413008563
1173,10,1000,2500,10,95.46,84.987,0.001352926342114955
1174,30,300,2500,10,95.18,95.98100000000001,0.0010221285654442708
1175,30,500,2500,10,95.536,96.919,0.0009057107782510121
1176,30,1000,2500,10,95.58,96.26899999999999,0.0008322214712687157
1177,50,300,2500,10,95.02000000000001,96.878,0.0009707038015073843
1178,50,500,2500,10,95.15599999999999,96.766,0.0009936492435695333
1179,50,1000,2500,10,94.968,95.764,0.0009629861354675498
1180,10,300,2500,20,94.91199999999999,67.41699999999999,0.0013471542652529222
1181,10,500,2500,20,95.17599999999999,72.432,0.0012932190430887892
1182,10,1000,2500,20,95.048,73.681,0.0011939371431879638
1183,30,300,2500,20,95.476,90.22099999999999,0.0011176779647901606
1184,30,500,2500,20,95.59599999999999,97.08099999999999,0.0008932467814255432
1185,30,1000,2500,20,95.556,96.63999999999999,0.0007362656156272418
1186,50,300,2500,20,95.136,97.57999999999998,0.0008787951161339955
1187,50,500,2500,20,95.28800000000001,97.517,0.0008264878199264872
1188,50,1000,2500,20,94.772,96.05600000000001,0.0008533828448199353
1189,10,300,2500,30,95.41600000000001,72.553,0.0013119253553215667
1190,10,500,2500,30,95.504,78.13600000000001,0.0012784548124003304
1191,10,1000,2500,30,95.244,79.798,0.0011011938947937388
1192,30,300,2500,30,95.41999999999999,94.97500000000001,0.001102253964506809
1193,30,500,2500,30,95.68799999999999,96.09500000000001,0.0009487818944701268
1194,30,1000,2500,30,95.44399999999999,95.676,0.0009719820982256928
1195,50,300,2500,30,95.272,96.833,0.0010071761814073176
1196,50,500,2500,30,95.28800000000001,97.601,0.0007867076964370415
1197,50,1000,2500,30,94.768,96.33100000000002,0.0007791432095261946
1198,10,300,2500,40,95.476,76.254,0.001221493843894027
1199,10,500,2500,40,95.448,83.506,0.0010946937320952135
1200,10,1000,2500,40,95.32000000000001,89.279,0.0010183848408375179
1201,30,300,2500,40,95.41999999999999,95.286,0.0011073544422677431
1202,30,500,2500,40,95.744,93.39600000000002,0.0011600523945835526
1203,30,1000,2500,40,95.54,94.765,0.00107753338402122
1204,50,300,2500,40,95.18,97.036,0.0009808839104959819
1205,50,500,2500,40,95.372,96.60600000000001,0.0009767932036830805
1206,50,1000,2500,40,95.032,95.905,0.000934669303073053
1207,10,300,2500,50,95.50800000000001,63.705,0.0013689872317790071
1208,10,500,2500,50,95.26,75.178,0.0012288762664097387
1209,10,1000,2500,50,95.32000000000001,71.815,0.001185653289908772
1210,30,300,2500,50,95.456,81.626,0.0012793197131109716
1211,30,500,2500,50,95.80399999999999,97.38300000000001,0.000857760980917778
1212,30,1000,2500,50,95.756,96.44,0.0007875051570705152
1213,50,300,2500,50,95.15599999999999,96.735,0.001018996699301102
1214,50,500,2500,50,95.44,97.11999999999999,0.0009682044158311074
1215,50,1000,2500,50,94.972,95.818,0.0009415617166590348
1216,10,300,5000,10,94.14,71.2415,0.0008174379415545831
1217,10,500,5000,10,95.3,80.80399999999999,0.0008308132340374971
1218,10,1000,5000,10,95.222,93.4745,0.0008176189698256957
1219,30,300,5000,10,95.242,89.057,0.0007350756969804284
1220,30,500,5000,10,95.37,93.46900000000001,0.0007031885858526889
1221,30,1000,5000,10,95.582,97.007,0.000661097589668083
1222,50,300,5000,10,95.138,97.163,0.0005847465414217096
1223,50,500,5000,10,95.028,97.714,0.0005210313251997236
1224,50,1000,5000,10,94.946,97.98649999999999,0.0006406511693025385
1225,10,300,5000,20,94.238,70.356,0.0008376211221858791
1226,10,500,5000,20,95.204,86.25450000000001,0.0008369249913822301
1227,10,1000,5000,20,95.184,95.6815,0.0009180539139573259
1228,30,300,5000,20,95.39999999999999,94.2755,0.0006743195819020064
1229,30,500,5000,20,95.74199999999999,98.203,0.0005513293871729054
1230,30,1000,5000,20,95.798,97.02149999999999,0.0005699046788256173
1231,50,300,5000,20,95.256,97.1245,0.0005926283286660098
1232,50,500,5000,20,95.28999999999999,97.60199999999999,0.0005308319645910845
1233,50,1000,5000,20,95.242,97.584,0.0004401706001430334
1234,10,300,5000,30,94.29,71.36250000000001,0.0008428483164677787
1235,10,500,5000,30,95.182,77.204,0.0007979883978937745
1236,10,1000,5000,30,95.03399999999999,95.0975,0.0008114692640276348
1237,30,300,5000,30,95.52799999999999,97.41099999999999,0.000620613536193891
1238,30,500,5000,30,95.58,98.01050000000001,0.0005025013321228931
1239,30,1000,5000,30,95.77799999999999,97.35900000000001,0.0005049721120554386
1240,50,300,5000,30,95.14200000000001,97.277,0.0006330826140805848
1241,50,500,5000,30,95.398,97.5155,0.0005886782699847803
1242,50,1000,5000,30,95.38,96.8665,0.00046548654167874904
1243,10,300,5000,40,92.58200000000001,66.39399999999999,0.0008765372605165865
1244,10,500,5000,40,94.974,83.041,0.0008944548964788792
1245,10,1000,5000,40,94.998,95.6565,0.000934497337786757
1246,30,300,5000,40,95.648,97.9945,0.0005935802366971782
1247,30,500,5000,40,95.834,97.524,0.0006108123881052386
1248,30,1000,5000,40,95.79,96.92500000000001,0.000515649989530951
1249,50,300,5000,40,95.236,97.57000000000001,0.0005647338511858038
1250,50,500,5000,40,95.418,97.60849999999999,0.0005375282459347212
1251,50,1000,5000,40,95.388,97.43650000000001,0.0004589564673292774
1252,10,300,5000,50,94.07799999999999,65.32199999999999,0.0008594149157609646
1253,10,500,5000,50,95.35,80.974,0.000831659995131344
1254,10,1000,5000,50,95.26400000000001,95.69699999999999,0.0007446539633029103
1255,30,300,5000,50,95.56400000000001,93.8095,0.0006778696788020627
1256,30,500,5000,50,95.75799999999998,97.18249999999999,0.0006094090981774744
1257,30,1000,5000,50,95.79599999999999,96.3275,0.0006348215404567455
1258,50,300,5000,50,95.28800000000001,97.578,0.0005947462996167815
1259,50,500,5000,50,95.62200000000001,96.99799999999999,0.0006864530547400416
1260,50,1000,5000,50,95.398,97.14150000000001,0.0005349303473583422
1261,10,300,100,10,95.3,95.725,0.004432737632889294
1262,10,500,100,10,95.3,98.6,0.0030581853312442626
1263,10,1000,100,10,94.9,97.22500000000001,0.0037714460576732923
1264,30,300,100,10,88.5,96.95,0.003459492783572775
1265,30,500,100,10,92.89999999999999,97.72500000000001,0.002720152722132615
1266,30,1000,100,10,93.6,97.8,0.0026610695985772037
1267,50,300,100,10,56.8,90.60000000000001,0.02351643069883514
1268,50,500,100,10,69.4,81.62499999999999,0.044252602564091054
1269,50,1000,100,10,69.3,81.47500000000001,0.0444985479478731
1270,10,300,100,20,95.3,89.475,0.00604922273029141
1271,10,500,100,20,95.7,99.175,0.0025193028655827302
1272,10,1000,100,20,94.3,94.27499999999999,0.004900096702102086
1273,30,300,100,20,90.99999999999999,97.24999999999999,0.0028753197336842864
1274,30,500,100,20,94.19999999999999,97.65,0.002732267887241511
1275,30,1000,100,20,94.5,97.825,0.002679854150024216
1276,50,300,100,20,79.0,95.89999999999999,0.005735865753944384
1277,50,500,100,20,73.4,92.15,0.015327489091055876
1278,50,1000,100,20,87.20000000000002,96.37499999999999,0.003493652928755071
1279,10,300,100,30,95.89999999999999,99.1,0.004253079057330351
1280,10,500,100,30,96.1,96.625,0.004178819013666669
1281,10,1000,100,30,95.39999999999999,97.55,0.00337061656201993
1282,30,300,100,30,92.5,97.44999999999999,0.002790443382460529
1283,30,500,100,30,93.9,97.675,0.0027745294335482836
1284,30,1000,100,30,94.3,97.575,0.0028031783326564683
1285,50,300,100,30,74.1,94.27499999999999,0.006744655627562323
1286,50,500,100,30,88.3,96.4,0.0033968365648680736
1287,50,1000,100,30,89.2,96.35000000000001,0.0033726266999226815
1288,10,300,100,40,95.5,92.675,0.006009790127197206
1289,10,500,100,40,95.8,96.25,0.004648035117411837
1290,10,1000,100,40,93.39999999999999,92.85,0.005951059804452722
1291,30,300,100,40,93.80000000000001,97.39999999999999,0.0027379524619946657
1292,30,500,100,40,93.9,97.675,0.002837585405212793
1293,30,1000,100,40,93.80000000000001,97.7,0.0028168982113272504
1294,50,300,100,40,78.8,95.60000000000001,0.005379725977762392
1295,50,500,100,40,87.20000000000002,96.4,0.0033497913402191926
1296,50,1000,100,40,89.0,96.325,0.0033461297327994585
1297,10,300,100,50,96.0,93.24999999999999,0.005143097042968625
1298,10,500,100,50,96.4,96.50000000000001,0.004269072379515475
