,perplexity,n_iter,n_samples,n_features,n_classes,p_informative,avg_common_neighbors10,avg_common_neighbors40,std_ratios
783,50,300,100,30,5,100,36.7,53.37500000000001,0.11634879255616405
784,50,1000,100,30,5,100,38.4,63.025,0.10818924566870441
785,10,300,100,30,8,75,41.699999999999996,56.125,0.12727494139337678
786,10,1000,100,30,8,75,44.2,52.025,0.1438386918174557
787,50,300,100,30,8,75,39.5,65.725,0.10849802234098045
788,50,1000,100,30,8,75,44.5,64.625,0.114338594577909
789,10,300,100,30,8,100,33.7,51.849999999999994,0.13887028544443875
790,10,1000,100,30,8,100,38.4,54.574999999999996,0.13322121427519135
791,50,300,100,30,8,100,34.1,59.775,0.10949278712164222
792,50,1000,100,30,8,100,36.9,64.625,0.11148544872046132
793,10,300,100,30,10,75,34.300000000000004,47.425,0.13156262918738837
794,10,1000,100,30,10,75,39.900000000000006,50.77499999999999,0.13805598771473357
795,50,300,100,30,10,75,32.1,59.925,0.10904482122616181
796,50,1000,100,30,10,75,36.6,62.675000000000004,0.10743681486224096
797,10,300,100,30,10,100,32.2,48.125,0.1335273248985586
798,10,1000,100,30,10,100,42.400000000000006,52.074999999999996,0.13185545847494423
799,50,300,100,30,10,100,33.7,57.675,0.11344610431106827
800,50,1000,100,30,10,100,40.400000000000006,62.85000000000001,0.11292499075460694
801,10,300,100,50,2,75,35.8,49.5,0.09788175409194905
802,10,1000,100,50,2,75,39.900000000000006,50.25000000000001,0.10338219881411717
803,50,300,100,50,2,75,36.6,57.375,0.09357519698302402
804,50,1000,100,50,2,75,38.1,62.575,0.09129651915452411
805,10,300,100,50,2,100,35.0,52.025,0.09272566402533976
806,10,1000,100,50,2,100,41.0,52.474999999999994,0.1069705676885187
807,50,300,100,50,2,100,32.99999999999999,56.62499999999999,0.08447577402101329
808,50,1000,100,50,2,100,38.6,62.6,0.08680217817684403
809,10,300,100,50,4,75,34.1,49.225,0.09628411178506939
810,10,1000,100,50,4,75,40.199999999999996,50.7,0.103942482782795
811,50,300,100,50,4,75,31.3,57.574999999999996,0.09185795937065622
812,50,1000,100,50,4,75,39.300000000000004,60.699999999999996,0.08836355765555826
813,10,300,100,50,4,100,33.1,49.6,0.09159412685360421
814,10,1000,100,50,4,100,38.2,50.224999999999994,0.10370241693276104
815,50,300,100,50,4,100,36.0,56.65,0.09018203156411252
816,50,1000,100,50,4,100,35.699999999999996,61.425,0.08764018451084421
817,10,300,100,50,5,75,32.8,47.75,0.09813675309624834
818,10,1000,100,50,5,75,39.6,48.8,0.10397325471904999
819,50,300,100,50,5,75,33.199999999999996,55.275,0.0876611557137999
820,50,1000,100,50,5,75,33.1,62.324999999999996,0.08579390236344986
821,10,300,100,50,5,100,33.199999999999996,50.4,0.09776997018929222
822,10,1000,100,50,5,100,37.2,50.925,0.09582402023525069
823,50,300,100,50,5,100,33.599999999999994,59.25,0.08789059054667643
824,50,1000,100,50,5,100,36.3,63.475,0.0885436490884518
825,10,300,100,50,8,75,30.599999999999998,50.37499999999999,0.09518401156114771
826,10,1000,100,50,8,75,37.4,51.74999999999999,0.09866693054409426
827,50,300,100,50,8,75,32.99999999999999,55.800000000000004,0.08656295565179742
828,50,1000,100,50,8,75,35.8,62.375,0.08511327304200209
829,10,300,100,50,8,100,35.699999999999996,52.275000000000006,0.10232744543285713
830,10,1000,100,50,8,100,40.099999999999994,51.1,0.10518862554382416
831,50,300,100,50,8,100,28.799999999999997,54.325,0.08941990483669061
832,50,1000,100,50,8,100,38.5,62.85000000000001,0.08495046954904933
833,10,300,100,50,10,75,31.3,51.300000000000004,0.0954152061196667
834,10,1000,100,50,10,75,39.5,52.325,0.10916483549836577
835,50,300,100,50,10,75,30.099999999999998,55.05,0.090243076614417
836,50,1000,100,50,10,75,33.300000000000004,62.1,0.09250866174024322
837,10,300,100,50,10,100,28.999999999999996,48.650000000000006,0.09591801668422341
838,10,1000,100,50,10,100,37.1,51.6,0.09695651620412898
839,50,300,100,50,10,100,31.8,54.125,0.09050087354227558
840,50,1000,100,50,10,100,34.900000000000006,62.07499999999999,0.0839697895037736
841,10,300,250,10,2,75,48.72,42.88999999999999,0.28081066131322263
842,10,1000,250,10,2,75,50.480000000000004,45.67,0.2947999686880134
843,50,300,250,10,2,75,48.040000000000006,51.459999999999994,0.2623239257033311
844,50,1000,250,10,2,75,50.12,51.54,0.26241901773659687
845,10,300,250,10,2,100,55.76,49.24000000000001,0.2780849227240986
846,10,1000,250,10,2,100,56.120000000000005,50.0,0.2864960068636767
847,50,300,250,10,2,100,56.279999999999994,53.31,0.2504560665650774
848,50,1000,250,10,2,100,55.96,54.44,0.2397885838506636
849,10,300,250,10,4,75,44.96000000000001,41.2,0.2788167366657878
850,10,1000,250,10,4,75,49.480000000000004,42.94,0.2824507871389158
851,50,300,250,10,4,75,46.28,47.599999999999994,0.22703217399539918
852,50,1000,250,10,4,75,47.839999999999996,48.88,0.24075286430782458
853,10,300,250,10,4,100,47.839999999999996,41.02,0.2713796932344852
854,10,1000,250,10,4,100,52.64,44.440000000000005,0.29121774882753965
855,50,300,250,10,4,100,49.36,49.41,0.23831596264252403
856,50,1000,250,10,4,100,52.839999999999996,50.29,0.24556984787788197
857,10,300,250,10,5,75,46.040000000000006,37.36000000000001,0.26771453451266636
858,10,1000,250,10,5,75,51.16,42.279999999999994,0.2854864697963744
859,50,300,250,10,5,75,48.52,47.03000000000001,0.2493707902344196
860,50,1000,250,10,5,75,49.96000000000001,48.31999999999999,0.25269911927395045
861,10,300,250,10,5,100,48.760000000000005,38.23,0.26140787991381026
862,10,1000,250,10,5,100,53.07999999999999,42.42,0.2766362561086032
863,50,300,250,10,5,100,47.48,46.81,0.24043327767032027
864,50,1000,250,10,5,100,50.839999999999996,48.559999999999995,0.2488225575207851
865,10,300,250,10,8,75,42.279999999999994,36.0,0.25932948686699947
866,10,1000,250,10,8,75,47.32,39.849999999999994,0.27870996218818733
867,50,300,250,10,8,75,44.56,42.36,0.22697193692240916
868,50,1000,250,10,8,75,46.760000000000005,44.91,0.22650045493215934
869,10,300,250,10,8,100,48.2,36.760000000000005,0.2821182642502728
870,10,1000,250,10,8,100,50.63999999999999,40.75,0.29262656955812066
871,50,300,250,10,8,100,47.199999999999996,45.269999999999996,0.21992787068888808
872,50,1000,250,10,8,100,50.32,48.27,0.23915714337632285
873,10,300,250,10,10,75,45.96,38.48,0.25736437839483617
874,10,1000,250,10,10,75,47.0,39.239999999999995,0.2524944046508221
875,50,300,250,10,10,75,45.800000000000004,44.02,0.23591938588732167
876,50,1000,250,10,10,75,47.599999999999994,44.56,0.2402795370579174
877,10,300,250,10,10,100,45.44,39.89,0.2552878744292652
878,10,1000,250,10,10,100,48.36,42.44,0.25544396808977654
879,50,300,250,10,10,100,47.04,45.21,0.2164558310896235
880,50,1000,250,10,10,100,48.2,45.68,0.22593061994064204
881,10,300,250,30,2,75,34.52,31.419999999999998,0.1342199492709747
882,10,1000,250,30,2,75,38.6,32.7,0.1430267205232107
883,50,300,250,30,2,75,36.160000000000004,37.019999999999996,0.12412822665578717
884,50,1000,250,30,2,75,38.279999999999994,38.68,0.13119437413177043
885,10,300,250,30,2,100,38.6,31.95,0.13833095642007842
886,10,1000,250,30,2,100,40.36,33.650000000000006,0.15577936500505063
887,50,300,250,30,2,100,36.24,37.54,0.09969140226677212
888,50,1000,250,30,2,100,41.16,40.56,0.13475551620566417
889,10,300,250,30,4,75,32.839999999999996,29.799999999999997,0.14390995845550603
890,10,1000,250,30,4,75,36.199999999999996,31.28,0.15465646053380516
891,50,300,250,30,4,75,32.76,35.6,0.12013469528628055
892,50,1000,250,30,4,75,33.52,37.57,0.12613631118410062
893,10,300,250,30,4,100,34.96,29.500000000000004,0.10087824991330528
894,10,1000,250,30,4,100,39.72,34.8,0.15285759831005852
895,50,300,250,30,4,100,36.4,37.24,0.13104220898494118
896,50,1000,250,30,4,100,38.519999999999996,39.42,0.13580141770989765
897,10,300,250,30,5,75,33.32,29.53,0.14337645380218922
898,10,1000,250,30,5,75,34.92,29.98,0.14673672734862542
899,50,300,250,30,5,75,31.880000000000003,33.540000000000006,0.09766132454045313
900,50,1000,250,30,5,75,33.28,37.49,0.12858777141082012
901,10,300,250,30,5,100,35.08,31.58,0.13321044964551051
902,10,1000,250,30,5,100,38.6,32.730000000000004,0.1498114408361967
903,50,300,250,30,5,100,36.52,36.309999999999995,0.11783771345278211
904,50,1000,250,30,5,100,38.72,37.89,0.12719764804234515
905,10,300,250,30,8,75,32.2,28.660000000000004,0.13879247965365196
906,10,1000,250,30,8,75,36.44,29.75,0.14448051948389068
907,50,300,250,30,8,75,32.519999999999996,33.8,0.12003931037875036
908,50,1000,250,30,8,75,34.44,37.05,0.12936617567867428
909,10,300,250,30,8,100,33.28,29.28,0.13436105601839182
910,10,1000,250,30,8,100,36.24,31.34,0.14262640432895932
911,50,300,250,30,8,100,34.12,34.78,0.12211519108446288
912,50,1000,250,30,8,100,32.76,36.6,0.12195774289005464
913,10,300,250,30,10,75,32.04,27.799999999999997,0.14209600418779492
914,10,1000,250,30,10,75,33.56,29.79,0.15311462679843033
915,50,300,250,30,10,75,30.4,35.79,0.12590287263546818
916,50,1000,250,30,10,75,31.240000000000002,38.12,0.12580361624452646
917,10,300,250,30,10,100,27.12,24.409999999999997,0.12047431063376185
918,10,1000,250,30,10,100,34.760000000000005,29.100000000000005,0.14880684158389776
919,50,300,250,30,10,100,32.519999999999996,34.42,0.12032923953430567
920,50,1000,250,30,10,100,31.2,36.79,0.1274370602540781
921,10,300,250,50,2,75,32.24,27.949999999999996,0.10799245131720046
922,10,1000,250,50,2,75,35.52,30.019999999999996,0.1107619288544379
923,50,300,250,50,2,75,31.120000000000005,33.660000000000004,0.09097040697356315
924,50,1000,250,50,2,75,33.199999999999996,37.56,0.09905655653541458
925,10,300,250,50,2,100,32.68,28.060000000000002,0.11806031249110965
926,10,1000,250,50,2,100,35.72,30.4,0.11152391568476175
927,50,300,250,50,2,100,32.96,34.47,0.09627896277256806
928,50,1000,250,50,2,100,35.72,37.47,0.1014404875307971
929,10,300,250,50,4,75,29.84,26.200000000000003,0.10669922004729178
930,10,1000,250,50,4,75,32.96,28.03,0.1134555079647624
931,50,300,250,50,4,75,30.080000000000002,32.330000000000005,0.08815546904922793
932,50,1000,250,50,4,75,28.68,35.63,0.09894395546958278
933,10,300,250,50,4,100,33.160000000000004,30.9,0.102475532537047
934,10,1000,250,50,4,100,35.64,29.630000000000003,0.10728174654905041
935,50,300,250,50,4,100,31.880000000000003,33.730000000000004,0.0942708048803004
936,50,1000,250,50,4,100,35.64,36.52,0.10158454112118136
937,10,300,250,50,5,75,28.04,27.229999999999997,0.0782335148205548
938,10,1000,250,50,5,75,32.99999999999999,29.07,0.10950730429435694
939,50,300,250,50,5,75,28.999999999999996,34.03,0.0948374276343315
940,50,1000,250,50,5,75,28.88,35.07,0.10110887915232644
941,10,300,250,50,5,100,31.6,27.029999999999998,0.07437628015362732
942,10,1000,250,50,5,100,35.04,28.910000000000004,0.11508016407650908
943,50,300,250,50,5,100,29.28,33.13,0.09110217550698392
944,50,1000,250,50,5,100,31.16,36.0,0.09847032062564244
945,10,300,250,50,8,75,29.520000000000003,25.880000000000003,0.10569701211371714
946,10,1000,250,50,8,75,31.0,26.939999999999998,0.11040127224242348
947,50,300,250,50,8,75,28.52,31.730000000000004,0.09739650906755881
948,50,1000,250,50,8,75,26.400000000000002,34.089999999999996,0.0985934423707685
949,10,300,250,50,8,100,29.12,25.680000000000003,0.10762713767197529
950,10,1000,250,50,8,100,32.56,27.949999999999996,0.11507942225328731
951,50,300,250,50,8,100,28.799999999999997,32.09,0.09568781858492334
952,50,1000,250,50,8,100,28.28,35.41,0.09853892917550276
953,10,300,250,50,10,75,27.52,26.200000000000003,0.09521759871190559
954,10,1000,250,50,10,75,33.48,28.439999999999998,0.11094416635849394
955,50,300,250,50,10,75,31.080000000000002,31.900000000000002,0.09491428406484131
956,50,1000,250,50,10,75,29.959999999999997,35.14,0.09880406778676586
957,10,300,250,50,10,100,27.400000000000002,25.71,0.07383531442663274
958,10,1000,250,50,10,100,30.2,27.07,0.10706925532620515
959,50,300,250,50,10,100,28.559999999999995,31.009999999999998,0.0927263874008201
960,50,1000,250,50,10,100,24.2,33.48,0.09383994837001748
961,10,300,500,10,2,75,49.160000000000004,40.745,0.2677043047705766
962,10,1000,500,10,2,75,50.7,42.635,0.2914854188559618
963,50,300,500,10,2,75,46.760000000000005,44.745000000000005,0.2678711845775748
964,50,1000,500,10,2,75,49.660000000000004,45.49999999999999,0.2901617277843008
965,10,300,500,10,2,100,53.2,45.14,0.288010833314151
966,10,1000,500,10,2,100,53.48,46.215,0.30187065573966376
967,50,300,500,10,2,100,50.44,48.295,0.26253041045887526
968,50,1000,500,10,2,100,52.94,50.105,0.264896773343266
969,10,300,500,10,4,75,47.96,36.79,0.2788589920599634
970,10,1000,500,10,4,75,50.63999999999999,38.184999999999995,0.27564631157386715
971,50,300,500,10,4,75,44.34,39.55499999999999,0.24503018731484028
972,50,1000,500,10,4,75,47.980000000000004,41.445,0.2618717296061291
973,10,300,500,10,4,100,48.24,38.725,0.29183172621293146
974,10,1000,500,10,4,100,49.74,41.48500000000001,0.3064072504805919
975,50,300,500,10,4,100,45.96,41.65,0.2705662395184595
976,50,1000,500,10,4,100,48.98,42.855,0.2825614467400073
977,10,300,500,10,5,75,45.44,33.650000000000006,0.26413723296199354
978,10,1000,500,10,5,75,47.839999999999996,36.21,0.2767336826460131
979,50,300,500,10,5,75,43.48,39.300000000000004,0.25078260998447466
980,50,1000,500,10,5,75,46.46,41.44,0.2667664899643601
981,10,300,500,10,5,100,49.24000000000001,36.355,0.27254943958327216
982,10,1000,500,10,5,100,51.64,39.315,0.2873346576920952
983,50,300,500,10,5,100,47.86,41.775,0.2442554889684915
984,50,1000,500,10,5,100,50.4,43.364999999999995,0.2537555900135094
985,10,300,500,10,8,75,43.92,30.259999999999998,0.29603666771241943
986,10,1000,500,10,8,75,45.940000000000005,31.730000000000004,0.3082370666390578
987,50,300,500,10,8,75,42.699999999999996,36.120000000000005,0.24485510456483736
988,50,1000,500,10,8,75,45.56,37.77,0.2587127512217853
989,10,300,500,10,8,100,45.800000000000004,35.39,0.2831211330150448
990,10,1000,500,10,8,100,47.839999999999996,36.99,0.3102351578033422
991,50,300,500,10,8,100,44.800000000000004,41.415,0.27523921235145304
992,50,1000,500,10,8,100,47.400000000000006,41.260000000000005,0.2803101002442706
993,10,300,500,10,10,75,44.080000000000005,32.265,0.2799415903083416
994,10,1000,500,10,10,75,45.599999999999994,34.39,0.2954401741492159
995,50,300,500,10,10,75,40.800000000000004,36.555,0.24189891953302636
996,50,1000,500,10,10,75,45.540000000000006,38.11,0.2588729039821965
997,10,300,500,10,10,100,44.18,31.035,0.27395709476005464
998,10,1000,500,10,10,100,46.14,34.12,0.2977754610388194
999,50,300,500,10,10,100,41.18000000000001,36.724999999999994,0.25514805094360427
1000,50,1000,500,10,10,100,46.580000000000005,39.72,0.29052646463603105
1001,10,300,500,30,2,75,36.28,26.415,0.14791360904380207
1002,10,1000,500,30,2,75,37.66,27.265,0.16071879204813896
1003,50,300,500,30,2,75,34.1,30.884999999999994,0.1419269131064504
1004,50,1000,500,30,2,75,37.62,31.645,0.14614231749328824
1005,10,300,500,30,2,100,38.12,28.985,0.15136462956050342
1006,10,1000,500,30,2,100,39.08,31.2,0.16333333898968644
1007,50,300,500,30,2,100,35.18,33.855000000000004,0.14768291612235962
1008,50,1000,500,30,2,100,38.96,33.940000000000005,0.1474657728752777
1009,10,300,500,30,4,75,34.160000000000004,22.825,0.15165381421269897
1010,10,1000,500,30,4,75,35.28,24.009999999999998,0.16160554181340575
1011,50,300,500,30,4,75,29.74,26.139999999999997,0.13090202081106683
1012,50,1000,500,30,4,75,34.92,27.965,0.13888642498590525
1013,10,300,500,30,4,100,34.22,23.919999999999998,0.14789801508873213
1014,10,1000,500,30,4,100,37.419999999999995,25.39,0.1664019775033105
1015,50,300,500,30,4,100,32.4,28.144999999999996,0.13119292190562556
1016,50,1000,500,30,4,100,37.08,29.73,0.14625503364955986
1017,10,300,500,30,5,75,31.14,21.475,0.14691142113814126
1018,10,1000,500,30,5,75,32.940000000000005,22.965,0.15557673673210318
1019,50,300,500,30,5,75,28.48,25.465,0.1364257351170791
1020,50,1000,500,30,5,75,32.5,27.22,0.13816765716846618
1021,10,300,500,30,5,100,35.24,23.515000000000004,0.14543325651938047
1022,10,1000,500,30,5,100,37.22,24.535,0.156527426988406
1023,50,300,500,30,5,100,31.680000000000003,27.094999999999995,0.13631468104524294
1024,50,1000,500,30,5,100,37.839999999999996,29.235,0.13881368268300504
1025,10,300,500,30,8,75,30.720000000000002,20.715,0.1541514891937104
1026,10,1000,500,30,8,75,33.36,22.21,0.1619079895091262
1027,50,300,500,30,8,75,26.240000000000002,25.224999999999998,0.1321297304170882
1028,50,1000,500,30,8,75,30.080000000000002,26.91,0.14438109204262767
1029,10,300,500,30,8,100,31.680000000000003,20.459999999999997,0.14655451253392565
1030,10,1000,500,30,8,100,33.1,22.919999999999998,0.15463921155676352
1031,50,300,500,30,8,100,26.32,25.025,0.13400321307338334
1032,50,1000,500,30,8,100,31.06,26.349999999999994,0.13916215387423359
1033,10,300,500,30,10,75,31.1,21.7,0.15070177055991024
1034,10,1000,500,30,10,75,33.12,22.935,0.15781531402560847
1035,50,300,500,30,10,75,26.040000000000003,25.119999999999997,0.13575850322332675
1036,50,1000,500,30,10,75,29.580000000000002,26.840000000000003,0.14031863520354448
1037,10,300,500,30,10,100,31.44,21.675,0.14873554415657633
1038,10,1000,500,30,10,100,32.24,23.455,0.14964065884070113
1039,50,300,500,30,10,100,28.88,25.85,0.13333934403537978
1040,50,1000,500,30,10,100,31.419999999999998,27.215,0.13710822029881375
1041,10,300,500,50,2,75,30.54,21.6,0.11306346231895655
1042,10,1000,500,50,2,75,32.8,23.13,0.11527535377705461
1043,50,300,500,50,2,75,27.62,26.095000000000002,0.10329671855105238
1044,50,1000,500,50,2,75,30.379999999999995,27.385000000000005,0.11365001390529883
1045,10,300,500,50,2,100,35.04,25.765,0.11588674995900233
1046,10,1000,500,50,2,100,35.92,26.185000000000002,0.1176504305831237
1047,50,300,500,50,2,100,31.8,28.470000000000002,0.10181756180569354
1048,50,1000,500,50,2,100,36.58,30.064999999999998,0.11123219724784264
1049,10,300,500,50,4,75,29.38,19.830000000000002,0.1149289592201299
1050,10,1000,500,50,4,75,31.1,20.539999999999996,0.1164837236589898
1051,50,300,500,50,4,75,25.4,23.599999999999998,0.10461383536665567
1052,50,1000,500,50,4,75,27.68,25.019999999999996,0.10795755870658878
1053,10,300,500,50,4,100,29.2,20.29,0.1145514471936545
1054,10,1000,500,50,4,100,30.86,20.529999999999998,0.11697473383291983
1055,50,300,500,50,4,100,25.28,22.62,0.09992376659016881
1056,50,1000,500,50,4,100,28.999999999999996,25.095,0.10757277977574088
1057,10,300,500,50,5,75,29.439999999999998,19.415,0.11005884637663246
1058,10,1000,500,50,5,75,31.4,20.93,0.11955290663248677
1059,50,300,500,50,5,75,25.16,22.965,0.1043818206398649
1060,50,1000,500,50,5,75,27.939999999999998,25.480000000000004,0.10815242913277369
1061,10,300,500,50,5,100,28.359999999999996,19.55,0.11307976866229341
1062,10,1000,500,50,5,100,30.3,21.74,0.11499684555424582
1063,50,300,500,50,5,100,24.94,23.145,0.0978186451313793
1064,50,1000,500,50,5,100,27.82,24.634999999999998,0.1099421462815044
1065,10,300,500,50,8,75,28.02,18.35,0.11122504781084011
1066,10,1000,500,50,8,75,29.080000000000002,19.305,0.1164295472576751
1067,50,300,500,50,8,75,23.64,22.315,0.09817046885037295
1068,50,1000,500,50,8,75,24.72,23.189999999999998,0.10633088055593896
1069,10,300,500,50,8,100,27.42,19.55,0.11029459481048749
1070,10,1000,500,50,8,100,29.460000000000004,20.175,0.11615934684521788
1071,50,300,500,50,8,100,24.08,21.625,0.10222466445899869
1072,50,1000,500,50,8,100,25.739999999999995,24.075000000000003,0.10665856162496765
1073,10,300,500,50,10,75,28.32,18.945,0.11226074540095013
1074,10,1000,500,50,10,75,29.060000000000002,19.905,0.11759284513041612
1075,50,300,500,50,10,75,23.06,22.485,0.10234471835344508
1076,50,1000,500,50,10,75,26.8,23.955000000000002,0.10900598792660138
1077,10,300,500,50,10,100,29.12,19.419999999999998,0.11384468782740516
1078,10,1000,500,50,10,100,30.759999999999998,19.950000000000003,0.11567241839830227
1079,50,300,500,50,10,100,21.74,21.6,0.10232793679856592
1080,50,1000,500,50,10,100,27.480000000000004,24.505,0.10725227186772984
1081,10,300,750,10,2,75,48.74666666666666,39.089999999999996,0.30492014621465274
1082,10,1000,750,10,2,75,50.63999999999999,41.699999999999996,0.3185654959046884
1083,50,300,750,10,2,75,50.160000000000004,45.72666666666667,0.3046135361407883
1084,50,1000,750,10,2,75,50.46666666666667,46.03333333333334,0.3165832537037087
1085,10,300,750,10,2,100,51.98666666666667,42.94666666666667,0.31163217420004813
1086,10,1000,750,10,2,100,53.12,44.89333333333334,0.32209206588694345
1087,50,300,750,10,2,100,51.32,47.9,0.3114582885078469
1088,50,1000,750,10,2,100,51.14666666666666,48.166666666666664,0.3138054808844975
1089,10,300,750,10,4,75,47.733333333333334,35.27333333333333,0.2935364293975296
1090,10,1000,750,10,4,75,48.120000000000005,36.74666666666667,0.29490864331736755
1091,50,300,750,10,4,75,46.826666666666675,39.06666666666666,0.271029870602722
1092,50,1000,750,10,4,75,47.586666666666666,39.01,0.272976885427761
1093,10,300,750,10,4,100,48.49333333333333,35.35,0.2818855082264838
1094,10,1000,750,10,4,100,50.77333333333334,38.53333333333334,0.2873733471465408
1095,50,300,750,10,4,100,50.74666666666666,40.5,0.2732582922799846
1096,50,1000,750,10,4,100,51.14666666666666,40.42666666666667,0.2796961234450925
1097,10,300,750,10,5,75,45.76,35.03666666666667,0.2897724158568939
1098,10,1000,750,10,5,75,47.46666666666667,35.516666666666666,0.2974577914543225
1099,50,300,750,10,5,75,47.36,39.556666666666665,0.2746836153802222
1100,50,1000,750,10,5,75,47.346666666666664,39.49333333333333,0.27845903666166044
1101,10,300,750,10,5,100,50.160000000000004,37.01,0.30097928341269553
1102,10,1000,750,10,5,100,51.77333333333334,39.36,0.310856545718331
1103,50,300,750,10,5,100,51.12,41.97666666666667,0.2951260077348254
1104,50,1000,750,10,5,100,51.29333333333334,42.00333333333333,0.29883028415117424
1105,10,300,750,10,8,75,46.57333333333334,31.746666666666666,0.30733449591649886
1106,10,1000,750,10,8,75,46.77333333333333,31.900000000000002,0.3169166485904788
1107,50,300,750,10,8,75,45.33333333333333,35.05,0.2754449259640511
1108,50,1000,750,10,8,75,46.31999999999999,35.763333333333335,0.28373301579507665
1109,10,300,750,10,8,100,50.05333333333334,34.08,0.2829835284362962
1110,10,1000,750,10,8,100,50.35999999999999,35.88333333333333,0.30055359595285724
1111,50,300,750,10,8,100,48.68,37.163333333333334,0.2769731321235866
1112,50,1000,750,10,8,100,48.77333333333333,37.36666666666667,0.27501180451306717
1113,10,300,750,10,10,75,44.89333333333334,32.17,0.30062288582081065
1114,10,1000,750,10,10,75,45.35999999999999,32.726666666666674,0.30802465462245526
1115,50,300,750,10,10,75,44.93333333333333,35.75000000000001,0.2714336300729786
1116,50,1000,750,10,10,75,45.32,35.92333333333333,0.27085703145261514
1117,10,300,750,10,10,100,46.239999999999995,32.586666666666666,0.31352008059706993
1118,10,1000,750,10,10,100,47.133333333333326,33.49,0.323019314681863
1119,50,300,750,10,10,100,46.22666666666667,36.10666666666666,0.2824283056319789
1120,50,1000,750,10,10,100,46.77333333333333,36.419999999999995,0.2979116818432499
1121,10,300,750,30,2,75,34.760000000000005,23.73,0.1582479402468893
1122,10,1000,750,30,2,75,36.13333333333333,23.703333333333333,0.15300869804412123
1123,50,300,750,30,2,75,29.48,23.69666666666667,0.144095532385008
1124,50,1000,750,30,2,75,36.973333333333336,28.146666666666665,0.14966482632042566
1125,10,300,750,30,2,100,37.6,27.349999999999998,0.16088432502234953
1126,10,1000,750,30,2,100,38.053333333333335,26.549999999999997,0.17066037768596595
1127,50,300,750,30,2,100,31.093333333333334,26.456666666666667,0.14327166568913954
1128,50,1000,750,30,2,100,38.626666666666665,29.910000000000004,0.16596716457239938
1129,10,300,750,30,4,75,33.026666666666664,20.74,0.1577180681864276
1130,10,1000,750,30,4,75,35.24,22.483333333333334,0.15917585691263517
1131,50,300,750,30,4,75,27.053333333333335,23.326666666666668,0.1370501757327753
1132,50,1000,750,30,4,75,34.72,26.529999999999998,0.14270859918418588
1133,10,300,750,30,4,100,34.64,22.183333333333334,0.15485482201714276
1134,10,1000,750,30,4,100,35.906666666666666,22.706666666666667,0.1604186779744408
1135,50,300,750,30,4,100,28.573333333333334,23.68333333333333,0.14272507028067094
1136,50,1000,750,30,4,100,35.21333333333333,25.436666666666667,0.1469999100431833
1137,10,300,750,30,5,75,31.04,19.493333333333336,0.14995441156856595
1138,10,1000,750,30,5,75,33.36,20.30666666666667,0.15507408977255557
1139,50,300,750,30,5,75,25.013333333333332,20.926666666666666,0.13956009095169158
1140,50,1000,750,30,5,75,32.666666666666664,24.310000000000002,0.14342726608034756
1141,10,300,750,30,5,100,34.586666666666666,21.373333333333335,0.15165480657348498
1142,10,1000,750,30,5,100,36.24,22.62,0.15280049895470124
1143,50,300,750,30,5,100,28.733333333333334,23.656666666666666,0.13863807751314883
1144,50,1000,750,30,5,100,36.733333333333334,26.12333333333333,0.14619293095254304
1145,10,300,750,30,8,75,30.866666666666664,19.14666666666667,0.1525131985221503
1146,10,1000,750,30,8,75,32.306666666666665,19.46666666666667,0.16237261905270964
1147,50,300,750,30,8,75,25.42666666666667,20.46333333333333,0.1361402802269431
1148,50,1000,750,30,8,75,32.86666666666667,23.743333333333332,0.14626938339716206
1149,10,300,750,30,8,100,31.333333333333336,18.556666666666665,0.14902857278885695
1150,10,1000,750,30,8,100,32.72,19.743333333333332,0.15812801289906667
1151,50,300,750,30,8,100,24.04,20.57,0.13908655051958635
1152,50,1000,750,30,8,100,33.053333333333335,23.31,0.14681340683990826
1153,10,300,750,30,10,75,30.62666666666667,17.863333333333333,0.14549379884054858
1154,10,1000,750,30,10,75,32.626666666666665,19.13,0.14887204879782348
1155,50,300,750,30,10,75,24.10666666666667,20.223333333333336,0.13566052501075831
1156,50,1000,750,30,10,75,32.906666666666666,23.380000000000003,0.14049233365729366
1157,10,300,750,30,10,100,31.293333333333333,19.346666666666668,0.15611633164146468
1158,10,1000,750,30,10,100,33.48,20.38666666666667,0.16809654713043112
1159,50,300,750,30,10,100,24.29333333333333,20.986666666666665,0.13539524233810343
1160,50,1000,750,30,10,100,32.34666666666667,23.676666666666666,0.14769031625361365
1161,10,300,750,50,2,75,31.013333333333332,19.743333333333332,0.11685505081283545
1162,10,1000,750,50,2,75,32.653333333333336,21.333333333333332,0.1199357626335202
1163,50,300,750,50,2,75,23.813333333333336,21.389999999999997,0.11005864518990557
1164,50,1000,750,50,2,75,32.906666666666666,25.506666666666668,0.1184996506180828
1165,10,300,750,50,2,100,32.45333333333333,22.549999999999997,0.1239097959696344
1166,10,1000,750,50,2,100,33.026666666666664,21.87666666666667,0.127838153026396
1167,50,300,750,50,2,100,27.413333333333334,23.526666666666664,0.10841156750435711
1168,50,1000,750,50,2,100,32.839999999999996,25.82666666666667,0.11298712196232086
1169,10,300,750,50,4,75,27.893333333333338,16.953333333333333,0.11245590321975826
1170,10,1000,750,50,4,75,29.746666666666666,18.10333333333333,0.11534649293561884
1171,50,300,750,50,4,75,21.813333333333336,18.11,0.09903250446202702
1172,50,1000,750,50,4,75,27.706666666666667,21.906666666666666,0.10864235714539622
